caption,image_id,fluency,diversity,humor_score,humor
we’ ve got you covered 🎤 what’ s your all time favorite menu item?,sonicdrivein_1475,0.9584897,0.39000025,0.1388800144195556,0
`` i 'm going to the party with this drink '' `` i'm going to the party with this drink,sonicdrivein_1476,0.8238499,0.39000025,0.0695933923125267,0
"if i’ m getting a drink, i’ m getting a milkshake 🍦",sonicdrivein_1477,0.93675685,0.39000025,0.0400852672755718,0
"i 'm sorry, but why did n't you tell us about this before?",sonicdrivein_1479,0.82694125,0.39000025,0.305234432220459,0
if you’ re still looking for that perfect gift for your kids this year we’ re here to,sonicdrivein_1482,0.9589899,0.39000025,0.034206710755825,0
"if you’ re looking for a gift for the foodie in your life, this is it",sonicdrivein_1483,0.92965275,0.39000025,0.0079290363937616,0
when you’ re at home and your kids are at school and you’ re at work,sonicdrivein_1484,0.94840854,0.39000025,0.2889070808887481,0
"in response to the pandemic, i ‘m going to be making a few changes to the menu at",sonicdrivein_1485,0.9831957,0.39000025,0.1362949311733245,0
if you’ re a fan of sonic’ s frozen drinks you’ re gonna love this one,sonicdrivein_1486,0.9522895,0.39000025,0.1664722263813018,0
i went to this concert without my dad i was so surprised when i saw this guy standing there by himself,sonicdrivein_1487,0.97219026,0.39000025,0.1268908977508545,0
what would you do if this was your breakfast? 🍳🍳🍳🍳,sonicdrivein_1488,0.9620251,0.39000025,0.024251565337181,0
what’ s your go-tos when you’ re the only one in the room with a,sonicdrivein_1489,0.8523932,0.39000025,0.1022219881415367,0
get ready for the best summer of your life we ‘ re giving away a free frisbee with every,sonicdrivein_1490,0.52388626,0.39000025,0.002419083379209,0
it’ s that time of year when we’ re sharing our favorite drive-thru treats with,sonicdrivein_1491,0.9773818,0.39000025,0.0038260810542851,0
"it’ s been a while since we’ ve had a shake, but we’ ve got",sonicdrivein_1492,0.9288239,0.39000025,0.1222068294882774,0
"hey, i ca n't tell you what my secret is, but i do n't want you to know",sonicdrivein_1493,0.9000636,0.39000025,0.1693061292171478,0
happy father's day to all the dads out there 🎈🎈🎈🎈,sonicdrivein_1494,0.8271933,0.39000025,0.1208124980330467,0
you know what would be really cool? if you could get your friend to do the same thing,sonicdrivein_1495,0.963863,0.39000025,0.0829707086086273,0
happy new year 🎉 we’ ve got you covered with this sonic shake 🍿,sonicdrivein_1496,0.856434,0.39000025,0.0204562060534954,0
is it just me or does anyone else feel like we’ re back in the ’ 60s?,sonicdrivein_1497,0.9268452,0.39000025,0.0867383703589439,0
what time is it? it’ s time to celebrate the 4th of july with a candy-,sonicdrivein_1498,0.972409,0.39000025,0.187344491481781,0
we can’ t wait to share the new menu item with you all this weekend,sonicdrivein_1499,0.8662202,0.39000025,0.017154537141323,0
"if you’ re a fan of this drink, you’ re going to love this one",sonicdrivein_1500,0.97869337,0.39000025,0.0060501429252326,0
"if you look at this while eating your ice cream, you 'll see it too",sonicdrivein_1501,0.9583861,0.39000025,0.0774868726730346,0
"“ no, no, no, no, no, no, no, no, no, no,",sonicdrivein_2220,0.75322235,0.39000025,0.4167814552783966,0
it ’ s not a dream if it ’ s not real,sonicdrivein_1503,0.9293067,0.39000025,0.0859740301966667,0
it’ s summer and i’ m here to make sure you’ re enjoying it,sonicdrivein_1504,0.97560805,0.39000025,0.0728337690234184,0
"if you’ re a fan of the sonic team, this is for you",sonicdrivein_1505,0.9652353,0.39000025,0.0383610390126705,0
"we’ re having a sonic drive-in party this weekend, so be sure to tune in to hear",sonicdrivein_1508,0.9610938,0.39000025,0.2076683342456817,0
i can’ t wait to get my first taste of the new sonic drive-thru 🤤,sonicdrivein_1509,0.9699322,0.39000025,0.1092485934495925,0
"they told me to go to the car, but i ca n’ t wait any longer, so i",sonicdrivein_1512,0.8514078,0.39000025,0.0486127734184265,0
when you’ re so excited to see your favorite band that you can’ t wait to go to,sonicdrivein_1513,0.9686845,0.39000025,0.0711422711610794,0
“ what do you want to eat? ” “ i do n’ t want to eat,sonicdrivein_1515,0.7029737,0.39000025,0.1898312717676162,0
it ‘s been a long time coming but i’ m ready for my first drink of the new,sonicdrivein_1516,0.9190841,0.39000025,0.3141780197620392,0
one of the first things i did when i arrived at the party was to look up and see if there was,sonicdrivein_1517,0.9635053,0.39000025,0.1318996995687484,0
"remember when we used to have a drive-in movie party? well, now we’ re having one",sonicdrivein_1518,0.9761801,0.39000025,0.1411350667476654,0
what’ s the best thing you’ ve ever ordered in a drive-in? 🤔,sonicdrivein_1522,0.94795144,0.39000025,0.1100027486681938,0
what do you think will happen when you wake up in the middle of the night?,sonicdrivein_1527,0.9739567,0.39000025,0.2915894985198974,0
"if you’ n’ t have a ticket to this event, don’ n’ t",sonicdrivein_1528,0.9121192,0.39000025,0.5990686416625977,1
"when you’ re at a drive-in movie, you’ ve got to have a drive-",sonicdrivein_1530,0.9494543,0.39000025,0.0593510009348392,0
"it’ s been a while since you’ ve had a fountain drink, so why not celebrate the",sonicdrivein_1531,0.9752127,0.39000025,0.0429690293967723,0
it’ s time for a sonic drive-in lunch🍔🍔🍔,sonicdrivein_1532,0.95262176,0.39000025,0.0934909507632255,0
"when i told you i was going to talk to you, you said you were going to talk to me,",sonicdrivein_1533,0.9722989,0.39000025,0.6569112539291382,1
we can’ t wait to hear what you have to say about the sonic drive-thru,sonicdrivein_1534,0.96806514,0.39000025,0.0349284820258617,0
"if you’ re in the mood for a shake right now, you’ re gonna feel it",sonicdrivein_1535,0.96542645,0.39000025,0.0351237840950489,0
i’ m not the only one who’ d love to see a sonic drive-thru,sonicdrivein_1537,0.97383887,0.39000025,0.0923757925629615,0
what’ s going on? 🤷‍♀️🤷‍♀,sonicdrivein_1538,0.95681375,0.39000025,0.0582111217081546,0
this is the only time we’ ll let you know when it’ s time to go to the,sonicdrivein_1540,0.95156145,0.39000025,0.0086823115125298,0
one of the best things about dogs is that they love you even if you don 't tell them that you,sonicdrivein_1541,0.9596451,0.39000025,0.2519443929195404,0
now it 's time to find out who 's going to win this competition,sonicdrivein_1542,0.9673822,0.39000025,0.0697250813245773,0
"i’ m not sure if this is a good idea or not, but i’ m going to",sonicdrivein_1543,0.9759813,0.39000025,0.0876023471355438,0
get ready for the biggest party of the year 🎉🎉🎉🎉�,sonicdrivein_1544,0.97248286,0.39000025,0.0634168684482574,0
🥰🥰🥰🥰🥰🥰🥰�,sonicdrivein_1545,0.86411864,0.39000025,0.0868875831365585,0
when you’ re the only one in the car who’ s excited about the new sonic drive-,sonicdrivein_1547,0.9444227,0.39000025,0.2555108666419983,0
i did n’ t realize i was so hungry when i ordered a burger at the drive-thru,sonicdrivein_1548,0.9730243,0.39000025,0.0185041949152946,0
"if you’ re going to the drive-thru, make sure you’ re drinking at least",sonicdrivein_1549,0.97423434,0.39000025,0.0497740134596824,0
what if i told you that there is a restaurant where you can get food and drink at any time?,sonicdrivein_1550,0.9649203,0.39000025,0.2576647102832794,0
it ‘s been a rough year for me but at least i have this guy to help me with my,sonicdrivein_1552,0.9611923,0.39000025,0.0071859522722661,0
🤐🤐🤐🤐🤐🤐🤐�,sonicdrivein_1553,0.86411864,0.39000025,0.0526822656393051,0
it’ s been a while since we’ ve had a food truck at the venue 🤔,sonicdrivein_1554,0.96423405,0.39000025,0.0147716058418154,0
i was about to go to the store and buy a new gaming console and a new game,sonicdrivein_1564,0.95632046,0.39000025,0.1806015074253082,0
let’ s take a trip down memory lane and remember the first time you ordered a shake,sonicdrivein_1565,0.9530734,0.39000025,0.0179906487464904,0
this man knows a thing or two when it comes to men 's haircuts 🙌🏼,sonicdrivein_1566,0.9715433,0.39000025,0.575920820236206,1
it ‘s not a bad idea after all 🤷‍♀️🤷�,sonicdrivein_1567,0.9284984,0.39000025,0.0746807008981704,0
we are all feeling the same way today 🍔🍔🍔🍔,sonicdrivein_1569,0.9722302,0.39000025,0.0549079366028308,0
"if you’ re going to a drive-in concert, this is what you’ re going to",sonicdrivein_1570,0.9725781,0.39000025,0.0761018469929695,0
"we’ ve got you covered at drive-thru, in-store, and online at drive-",sonicdrivein_1572,0.9268744,0.39000025,0.135145902633667,0
what’ s going on with our fans who are trying to listen to our sonic promos?,sonicdrivein_1574,0.9720587,0.39000025,0.0500233322381973,0
what’ s your favorite sonic drink? 🤔 what’ s your favorite sonic drink?,sonicdrivein_1575,0.9645707,0.39000025,0.2488318085670471,0
"when i’ m at sonic, this is what i order 👌🏻👌�",sonicdrivein_1577,0.95622104,0.39000025,0.027048485353589,0
i 'm going to ask you to go on a romantic trip with your friend who 's currently in the,sonicdrivein_1578,0.96683383,0.39000025,0.3070908784866333,0
moments like this make me wish i had a drink in my hand 🥂,sonicdrivein_1579,0.9626671,0.39000025,0.0196252651512622,0
do you remember when you used to do this? 🍕🍕🍕🍕,sonicdrivein_1580,0.9619368,0.39000025,0.0592440441250801,0
what do you think of the new sonic drink menu? let us know in the comments,sonicdrivein_1581,0.83802456,0.39000025,0.0582432933151721,0
"when you realize you ‘ve lost your mind, you ‘ve lost your appetite, but there �",sonicdrivein_1582,0.9077751,0.39000025,0.3588484525680542,0
"since it 's the last day of school, i 'm sure you 're all as excited as i",sonicdrivein_1586,0.97227335,0.39000025,0.5525756478309631,1
it ‘s been a while since we’ ve had a drive-in movie night 🎥,sonicdrivein_1587,0.97703576,0.39000025,0.0925232172012329,0
i told my mom that i am going to be a prom queen this year and that i 'm going to,sonicdrivein_1588,0.9758035,0.39000025,0.125645026564598,0
what’ s up with my food? i’ m confused 🤷‍♀️,sonicdrivein_1589,0.92535424,0.39000025,0.0601353906095027,0
it 's still a work in progress but it looks like we 're all on the same page when it,sonicdrivein_2218,0.8428575,0.39000025,0.7525485157966614,1
what do you think we should get at the drive-thru this year?,sonicdrivein_1595,0.9764822,0.39000025,0.2663500010967254,0
is it me or is it you? 🤔🤔🤔🤔�,sonicdrivein_1596,0.95340043,0.39000025,0.066470555961132,0
this is what i 'm thinking about today what do you think about it?,sonicdrivein_1598,0.95531154,0.39000025,0.3254406750202179,0
we asked you to come to the party and you came to the party and now we’ re asking you,sonicdrivein_1599,0.896846,0.39000025,0.0909243077039718,0
let’ s just say we’ ve all been waiting for this day for a long time,sonicdrivein_1601,0.97538245,0.39000025,0.0734068602323532,0
remind me how long it’ s been since you’ ve had a drink from the fountain of,sonicdrivein_1602,0.97992355,0.39000025,0.2322018295526504,0
"if you’ re in the mood for a shake, we’ ve got you covered",sonicdrivein_1603,0.96803355,0.39000025,0.0344720892608165,0
what’ s your go-to drink at the drive-thru? son’ n’,sonicdrivein_1605,0.7957231,0.39000025,0.0108804646879434,0
"if you still haven’ t checked in on your mom today, you ‘ t love me anymore",sonicdrivein_1606,0.9671984,0.39000025,0.1254331618547439,0
"it’ s been a while since we’ ve had a drink, so let’ s make",sonicdrivein_1607,0.97069687,0.39000025,0.3446971178054809,0
what’ s your favorite ice cream flavor? 🍦🍦🍦🍦,sonicdrivein_1608,0.96163386,0.39000025,0.0750576853752136,0
"we can’ t stop dancing to our own songs, so we created a playlist just for you",sonicdrivein_1609,0.951853,0.39000025,0.0815857425332069,0
"just in time for the holiday season, this is your last chance to get your son a sonic gift card",sonicdrivein_1610,0.96212643,0.39000025,0.0017723350320011,0
one of these dogs is not like the other 🐶 one of these dogs is not like the other �,sonicdrivein_1612,0.9397583,0.39000025,0.0367602445185184,0
what do you think of our new sonic fans’ favorite breakfast food?,sonicdrivein_1613,0.96552414,0.39000025,0.0154083324596285,0
"it ‘ s been a while since we ‘ ve had a soda pop, but it ‘ s",sonicdrivein_1614,0.9577483,0.39000025,0.4374511241912842,0
"oh, no, i still n’ t know what i was trying to do when i came out of",sonicdrivein_1615,0.94529665,0.39000025,0.3794502913951874,0
i can’ t wait for sonic drive-in to open so i can get a drink from him,sonicdrivein_1616,0.9695394,0.39000025,0.1723573207855224,0
what’ s your favorite drink at sonic? 🤔🤔🤔🤔,sonicdrivein_1617,0.9495005,0.39000025,0.0676314905285835,0
it ‘s time to bring the juice back 🍉🍉🍉🍉,sonicdrivein_1618,0.95093256,0.39000025,0.0713767781853675,0
it’ s just a guess but we’ ve got a feeling it’ s gonna be a,sonicdrivein_1619,0.92578965,0.39000025,0.1226071417331695,0
"oh, that 's it i 'm out of here i 'm going home",sonicdrivein_1620,0.75763845,0.39000025,0.4587654173374176,0
it’ s my birthday let’ s see what we can do with this 🎂,sonicdrivein_1621,0.9305385,0.39000025,0.0104053188115358,0
this one’ s for all you dog owners out there looking for a sonic buddy we’ ve got,sonicdrivein_1623,0.6319054,0.39000025,0.0780116245150566,0
`` this is what happens when you try to take a picture of your cat '',sonicdrivein_1624,0.9653971,0.39000025,0.3224677145481109,0
what if it ‘s the first day of the new year and the first day of the new season?,sonicdrivein_1625,0.9522559,0.39000025,0.0883838832378387,0
"it ‘ s been a while since we ‘ ve had a soda pop, but it ‘ s",sonicdrivein_1627,0.9577483,0.39000025,0.4374511241912842,0
what’ s the best way to celebrate the 4th of july? 🤔🤔,sonicdrivein_1628,0.96652126,0.39000025,0.0661559253931045,0
what’ s the best way to spend your valentine’ s night? 🤔,sonicdrivein_1629,0.95907086,0.39000025,0.0223934855312109,0
you can’ n do this every day 💁‍♀️💁‍,sonicdrivein_1631,0.7398159,0.39000025,0.0282136630266904,0
"just in time for the new year, here’ s your first look at the new pepsi pop",sonicdrivein_1632,0.96921295,0.39000025,0.043769035488367,0
"when you cook a steak, you 're going to see how many times you 're going to flip it",sonicdrivein_1633,0.9641285,0.39000025,0.0639505162835121,0
"i don’ t know about you guys, but i’ m pretty sure i’ ll be",sonicdrivein_1634,0.92451835,0.39000025,0.29590904712677,0
"if you’ re in the mood for a shake, we got you covered 🍕",sonicdrivein_1635,0.9491299,0.39000025,0.057046603411436,0
"if you’ re in the mood for a shake, there’ s still time to order one",sonicdrivein_1636,0.9553267,0.39000025,0.0234444253146648,0
this is my first day back at the office and i love it so much i want to share it with you,sonicdrivein_1637,0.9708699,0.39000025,0.1284557878971099,0
i’ m not the only one who’ s celebrating mother’ s day with a cup of,sonicdrivein_1638,0.96841204,0.39000025,0.0140186389908194,0
"they’ ve come for you, they’ ve come for you, they’ ve come for",sonicdrivein_1639,0.9637087,0.39000025,0.5932878851890564,1
"it’ s halloween, and we’ re looking for the best dog of the day at",sonicdrivein_1640,0.9804443,0.39000025,0.0721145942807197,0
when you walk into a store and see the kids running around with their own version of a children 's book,sonicdrivein_1641,0.9398194,0.39000025,0.2601347863674164,0
“ is it too much? ” “ is it too little? ” “ is it,sonicdrivein_1642,0.66035193,0.39000025,0.7379413843154907,1
"if you’ nt a fan of the shake, you’ nt a fan of the drink",sonicdrivein_1643,0.58476824,0.39000025,0.0632177740335464,0
we’ ve got you covered when it comes to your drink of choice🍹🍹�,sonicdrivein_1644,0.7730228,0.39000025,0.0143504124134778,0
make sure you’ re not the only one who’ s having a sonic celebration this weekend,sonicdrivein_1645,0.9672175,0.39000025,0.0207286328077316,0
what’ s the best way to order a burger at sonic? 🤔🤔�,sonicdrivein_1646,0.9590115,0.39000025,0.005973997991532,0
"i was feeling a little off today, so i came up with this 🤷‍♀️",sonicdrivein_1647,0.95635635,0.39000025,0.1718803346157074,0
"if you’ re in the market for a sonic drive-in, we have a deal for you",sonicdrivein_1648,0.9621933,0.39000025,0.0896623432636261,0
"if you’ re at the drive-in today, you can get a shake for just 99 cents",sonicdrivein_1649,0.9421406,0.39000025,0.0126372883096337,0
what’ s your favorite shake at the drive-in? we’ re having a drive-in,sonicdrivein_1650,0.96140295,0.39000025,0.0109689095988869,0
"let’ s see what’ s in the shake now, it’ s ready to go",sonicdrivein_1651,0.6146251,0.39000025,0.108033500611782,0
"if i don’ t tell you now, i ‘ ll tell you when it’ s time",sonicdrivein_1652,0.9592243,0.39000025,0.1826101690530777,0
🌈🌈🌈🌈🌈🌈🌈�,sonicdrivein_1653,0.86411864,0.39000025,0.1016120538115501,0
it’ s time to say goodbye to sonic’ s halloween menu this year,sonicdrivein_1654,0.96345896,0.39000025,0.0379663072526454,0
"when you’ re in the market for a new pair of shoes, who do you go with? �",sonicdrivein_1655,0.97823983,0.39000025,0.0344624668359756,0
"when you’ re in the mood for a chicken sandwich, you’ re in the mood for a",sonicdrivein_1656,0.96554404,0.39000025,0.0156138436868786,0
what’ s up with this? 🤔🤔🤔🤔�,sonicdrivein_1657,0.9644474,0.39000025,0.0226618684828281,0
"now that you’ ve had a taste of the shake, what do you think you’ ll order",sonicdrivein_1659,0.96159303,0.39000025,0.0546780712902545,0
what’ s your favorite sonic drive-in menu item? we’ re having a sonic drive-,sonicdrivein_1660,0.94857615,0.39000025,0.0133556947112083,0
what’ s your favorite sonic drink? share with us in the comments,sonicdrivein_1661,0.47450036,0.39000025,0.0064861802384257,0
"it 's a new day, it 's a new day, it 's a new day, it",sonicdrivein_1662,0.89106053,0.39000025,0.0983224287629127,0
what’ s you’ re you’ re you’ re you’ re you�,sonicdrivein_1663,0.28070268,0.39000025,0.1825663298368454,0
"i said, `` no, no, no, no, no, no, no, no, no,",sonicdrivein_1664,0.9439527,0.39000025,0.219616562128067,0
what’ s the best way to celebrate the 4th of july? 🤔🤔,sonicdrivein_1665,0.96652126,0.39000025,0.0460699014365673,0
who’ s next? 🤔🤔🤔🤔🤔�,sonicdrivein_1666,0.944193,0.39000025,0.3755115568637848,0
it ‘s never too late to join the snacking club that ‘s why there’ s,sonicdrivein_1667,0.5691658,0.39000025,0.4319939911365509,0
this is your last chance to tell your crush how you feel about their birthday cake today,sonicdrivein_1668,0.98039937,0.39000025,0.0506526008248329,0
why do i have so many different colors? i just wanted to share this new idea with you all,sonicdrivein_1669,0.961167,0.39000025,0.0156783685088157,0
let’ s take a trip down memory lane and see what’ s in the shake now,sonicdrivein_1670,0.92108494,0.39000025,0.064991295337677,0
"if you’ re at the drive-in, you can get a shake for just 99 cents with the",sonicdrivein_1671,0.6363654,0.39000025,0.0061326487921178,0
what’ s your favorite shake at the drive-in? we’ re having a drive-in,sonicdrivein_1672,0.96140295,0.39000025,0.0125293415039777,0
"if you’ re looking for a reason to celebrate today, we’ ve got you covered",sonicdrivein_1673,0.97041,0.39000025,0.0500423498451709,0
it ‘s the only way you know you ‘ve really made it when you ‘ve got,sonicdrivein_1674,0.826773,0.39000025,0.2131430804729461,0
what would you do if you had the power of a sonic dog? 🐶,sonicdrivein_1675,0.9567823,0.39000025,0.2382668405771255,0
it ‘s been a while since we’ ve all been at the same party so we decided to,sonicdrivein_1676,0.9726044,0.39000025,0.0539921298623085,0
we can’ t decide if we want to eat all of these dog treats or just one 🤔,sonicdrivein_1677,0.9281105,0.39000025,0.0130133479833602,0
"it’ s halloween, and this is your chance to save 50 cents on corn dogs all day",sonicdrivein_1678,0.95588326,0.39000025,0.1293392926454544,0
it’ s halloween and we’ re giving you 50¢ corn dogs all day long at,sonicdrivein_1679,0.94016016,0.39000025,0.1674428433179855,0
it’ s the little things in life that make all the difference 🤤🤤,sonicdrivein_1680,0.9505791,0.39000025,0.0948236957192421,0
this is what happens when you have a dog and a corn dog 🐶🐶🐶,sonicdrivein_1681,0.9662045,0.39000025,0.0983996391296386,0
what’ s the best way to get your dog a treat this holiday season? we’ ve got,sonicdrivein_1682,0.96839887,0.39000025,0.0180051270872354,0
"if you’ ve got the app, you’ ve got the drive-in 🤷�",sonicdrivein_1683,0.92247766,0.39000025,0.0214742310345172,0
"we 've all been there, we 've all been there, we 've all been there",sonicdrivein_1684,0.93001586,0.39000025,0.3064462840557098,0
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1685,0.86411864,0.39000025,0.1878870576620102,0
"did you know you can make a sandwich out of a popsicle? yes, you can",sonicdrivein_1686,0.9734197,0.39000025,0.0507658347487449,0
"one of them is a dog, one of them is a dog, one of them is a corn dog",sonicdrivein_1687,0.89076877,0.39000025,0.3588075637817383,0
it’ s the most wonderful time of the year and we’ re celebrating all things sonic with this,sonicdrivein_1688,0.9087023,0.39000025,0.148268848657608,0
it 's a dog day at sonic today and we want you to pick your favorite dog 🐶,sonicdrivein_1689,0.95359975,0.39000025,0.0076050129719078,0
let’ s get this party started🎉🎉🎉🎉�,sonicdrivein_1690,0.91772574,0.39000025,0.0319908857345581,0
i want you to look at this i 'm going to put a little thing in your hand and make you,sonicdrivein_1691,0.6219283,0.39000025,0.0330727025866508,0
when you’ re at the drive-thru and the only thing you’ re craving is a,sonicdrivein_1692,0.97301733,0.39000025,0.0407927595078945,0
this is the only time i’ m allowed to order from the drive thru 🤷‍�,sonicdrivein_1693,0.9556283,0.39000025,0.0453943014144897,0
"it’ s time for a sonic drive-in, so we’ re heading to the office",sonicdrivein_1694,0.97417384,0.39000025,0.1148884147405624,0
you 've been waiting for this for years? you 've been waiting for this for years? you ',sonicdrivein_1695,0.9486368,0.39000025,0.5342451333999634,1
"just in time for the new year, here’ s your first look at the sonic drink of your dreams",sonicdrivein_1697,0.9652942,0.39000025,0.0100471787154674,0
"when you’ re in the car, you know you’ re about to get a lot more than",sonicdrivein_1699,0.9692812,0.39000025,0.0881025642156601,0
"if you’ d like to join the drive-thru movement, we’ ve got you covered",sonicdrivein_1700,0.97571886,0.39000025,0.0215287487953901,0
"just in time for summer, we ‘ve got a limited-time offer on the ice drive-in",sonicdrivein_1701,0.942204,0.39000025,0.107856385409832,0
"if you’ ve always wanted to fly, why not take a bite out of a cheese bun?",sonicdrivein_1702,0.9780505,0.39000025,0.1556697785854339,0
what is this? what is this? what is this? what is this? what is this?,sonicdrivein_1704,0.9425124,0.39000025,0.8204907774925232,1
we’ re still working on a sonic drive-thru location 🤷‍♀️,sonicdrivein_1705,0.97200835,0.39000025,0.0447484105825424,0
what do you think this is? 🤔🤔🤔🤔🤔,sonicdrivein_1707,0.97317874,0.39000025,0.0232224743813276,0
guess who’ s driving around tonight? 🤔🤔🤔,sonicdrivein_1708,0.9557529,0.39000025,0.0282242950052022,0
what’ s the best thing you’ ve ever done for yourself at sonic?,sonicdrivein_1709,0.9581581,0.39000025,0.074378915131092,0
"just in time for summer, we ‘ve got a limited-time offer on the ice drive-in",sonicdrivein_1710,0.942204,0.39000025,0.107856385409832,0
do you want to go all in on the tailgates? 🤔 what do you think?,sonicdrivein_1711,0.97113943,0.39000025,0.0865875259041786,0
what’ s the best way to start your day? 🤔,sonicdrivein_1712,0.9618648,0.39000025,0.417795717716217,0
what’ s the best way to order your breakfast sandwich at sonic? 🤔🤔,sonicdrivein_1713,0.9451694,0.39000025,0.0050731273368,0
it’ s been a long time since i’ ve been to a sonic drive-in,sonicdrivein_1715,0.97592837,0.39000025,0.184782400727272,0
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1716,0.86411864,0.39000025,0.1745021492242813,0
"if you’ re a fan of the jaguars, you’ re gonna love this news",sonicdrivein_1717,0.97363055,0.39000025,0.0560583733022213,0
let’ n be the first to introduce you to the world’ n’ t be the first,sonicdrivein_1718,0.7787275,0.39000025,0.1875753104686737,0
"if you’ re looking for a way to cool off this summer, we’ re here to help",sonicdrivein_1719,0.980041,0.39000025,0.0353482887148857,0
when you can’ t decide what to order at the drive-thru 🤷‍�,sonicdrivein_1720,0.94613105,0.39000025,0.6234683394432068,1
i can’ n’ t wait to see what you all come up with 🤞�,sonicdrivein_1721,0.9063862,0.39000025,0.1102148666977882,0
i’ m so glad i’ m not the only one who feels this way,sonicdrivein_1722,0.97635424,0.39000025,0.1719301789999008,0
we 're going to take our steaks and put them on the grill and we 're going to call,sonicdrivein_1723,0.9564923,0.39000025,0.0338363833725452,0
"remember when we told you to stay away from the sonic screwdrivers? well, we did it again",sonicdrivein_1727,0.9614575,0.39000025,0.0960707366466522,0
"we’ re going to take it to the next level, we’ re making a drive-in",sonicdrivein_1728,0.9232924,0.39000025,0.04163359105587,0
you don’ t know if you like them or not until you try ’ em all together,sonicdrivein_1729,0.9084001,0.39000025,0.4008290767669678,0
when you go to a corn dog stand on halloween you can get a free corn dog with every corn,sonicdrivein_1730,0.7059389,0.39000025,0.2022665292024612,0
they’ re here all day long and they’ re only 99 cents! this halloween,sonicdrivein_1731,0.94632447,0.39000025,0.1743035763502121,0
i thought i was the only one who did this 🤷‍♀️🤷�,sonicdrivein_1732,0.9567584,0.39000025,0.0444409474730491,0
it’ s your last chance to get the new sonic drive-thru menu before it’ s,sonicdrivein_1733,0.8844241,0.39000025,0.0913029685616493,0
"when you’ re hungry, you’ re probably going to order more food than you’ re",sonicdrivein_1734,0.9696593,0.39000025,0.2333655059337616,0
what do you guys think we should do with the drive-in? 🚨🚨�,sonicdrivein_1735,0.96555525,0.39000025,0.0273985657840967,0
what do you think this is? 🚨🚨🚨🚨🚨,sonicdrivein_1736,0.97317874,0.39000025,0.0183078497648239,0
this is why we love our dad we love our dad we love our dad we love our dad we love our,sonicdrivein_1737,0.9657369,0.39000025,0.1619795709848404,0
what do you think he’ s going to do when he sees the logo on his t-shirt?,sonicdrivein_1738,0.97971743,0.39000025,0.0962076932191848,0
we can’ t wait to see what you come up with next,sonicdrivein_1740,0.9676527,0.39000025,0.0751473605632782,0
"it ‘s time to take advantage of this opportunity, because this is the only time you ‘ll",sonicdrivein_1741,0.9758403,0.39000025,0.054098717868328,0
let’ s take a look at the all-in-one ticket deal we’ re having this,sonicdrivein_1742,0.9747901,0.39000025,0.0128038087859749,0
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1743,0.86411864,0.39000025,0.1510300934314727,0
are you ready for the new year? we ‘ t even know what we ‘ re wearing today,sonicdrivein_1745,0.9764272,0.39000025,0.0442021340131759,0
what if we told you there’ s a snack you can eat all day long and it ‘s,sonicdrivein_1746,0.70013624,0.39000025,0.3421746790409088,0
"if you’ re at the game today, here’ s your chance to check out the tots",sonicdrivein_1747,0.9334315,0.39000025,0.0030421894043684,0
it 's the only day of the year to get a free drink with a shot of your choice,sonicdrivein_1748,0.9531496,0.39000025,0.0082914335653185,0
you don’ t know what you ‘ re going to do when you see this bag of chips and,sonicdrivein_1749,0.97615904,0.39000025,0.5329996347427368,1
it’ s time to show your love for the sonic t-shirt we’ re releasing tonight at,sonicdrivein_1750,0.9752244,0.39000025,0.0055012255907058,0
what do you think we should do with the tots? do you want to play with the tots?,sonicdrivein_1751,0.9752244,0.39000025,0.0283618923276662,0
its been a long time since i’ ve had a drive-thru meal but i’ m,sonicdrivein_1752,0.89620185,0.39000025,0.0499968752264976,0
"they’ ve got corn dogs, they’ ve got dogs, and they’ ve got a",sonicdrivein_1753,0.8135054,0.39000025,0.58025062084198,1
`` let 's say `` let 's go back to school '' when kids say `` let 's go,sonicdrivein_1754,0.867953,0.39000025,0.1551463752985,0
"it’ s halloween, and this is the corn dog you’ re looking for",sonicdrivein_1755,0.9735246,0.39000025,0.4976269006729126,0
the struggle is real when you’ re trying to decide what to order at the drive-thru,sonicdrivein_1756,0.9657498,0.39000025,0.0590459778904914,0
let’ s drink in the summer with our new drink menu 🍹🍹🍹,sonicdrivein_1757,0.5814911,0.39000025,0.0142809404060244,0
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1758,0.86411864,0.39000025,0.0420745313167572,0
i 'm going to give this to my son and he 's going to love it i 'm going,sonicdrivein_1759,0.9534377,0.39000025,0.196428894996643,0
"let us know what you’ d like to see in the future, and we’ ll make it",sonicdrivein_1760,0.96731156,0.39000025,0.020267941057682,0
we’ re testing out a new ice pop flavor this summer and we can’ t wait to share,sonicdrivein_1761,0.9746645,0.39000025,0.0485755391418933,0
we want to make sure you’ re ready for the holiday season so we’ re giving you a,sonicdrivein_1762,0.9002844,0.39000025,0.0301461201161146,0
what’ s your drink of choice? 🤔🤔🤔🤔,sonicdrivein_1763,0.9670811,0.39000025,0.1769896745681762,0
"when you can’ t decide on what to order at the drive-in, you order all of them",sonicdrivein_1764,0.9647948,0.39000025,0.0117887537926435,0
