caption,image_id,fluency,diversity
"it’ s halloween, and this is your chance to save 50 cents on corn dogs all day",sonicdrivein_1678,0.95588326,0.39000025
it’ s halloween and we’ re giving you 50¢ corn dogs all day long at,sonicdrivein_1679,0.94016016,0.39000025
it’ s the little things in life that make all the difference 🤤🤤,sonicdrivein_1680,0.9505791,0.39000025
this is what happens when you have a dog and a corn dog 🐶🐶🐶,sonicdrivein_1681,0.9662045,0.39000025
what’ s the best way to get your dog a treat this holiday season? we’ ve got,sonicdrivein_1682,0.96839887,0.39000025
"if you’ ve got the app, you’ ve got the drive-in 🤷�",sonicdrivein_1683,0.92247766,0.39000025
"we 've all been there, we 've all been there, we 've all been there",sonicdrivein_1684,0.93001586,0.39000025
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1685,0.86411864,0.39000025
"did you know you can make a sandwich out of a popsicle? yes, you can",sonicdrivein_1686,0.9734197,0.39000025
"one of them is a dog, one of them is a dog, one of them is a corn dog",sonicdrivein_1687,0.89076877,0.39000025
it’ s the most wonderful time of the year and we’ re celebrating all things sonic with this,sonicdrivein_1688,0.9087023,0.39000025
it 's a dog day at sonic today and we want you to pick your favorite dog 🐶,sonicdrivein_1689,0.95359975,0.39000025
let’ s get this party started🎉🎉🎉🎉�,sonicdrivein_1690,0.91772574,0.39000025
i want you to look at this i 'm going to put a little thing in your hand and make you,sonicdrivein_1691,0.6219283,0.39000025
when you’ re at the drive-thru and the only thing you’ re craving is a,sonicdrivein_1692,0.97301733,0.39000025
this is the only time i’ m allowed to order from the drive thru 🤷‍�,sonicdrivein_1693,0.9556283,0.39000025
"it’ s time for a sonic drive-in, so we’ re heading to the office",sonicdrivein_1694,0.97417384,0.39000025
you 've been waiting for this for years? you 've been waiting for this for years? you ',sonicdrivein_1695,0.9486368,0.39000025
"just in time for the new year, here’ s your first look at the sonic drink of your dreams",sonicdrivein_1697,0.9652942,0.39000025
"when you’ re in the car, you know you’ re about to get a lot more than",sonicdrivein_1699,0.9692812,0.39000025
"if you’ d like to join the drive-thru movement, we’ ve got you covered",sonicdrivein_1700,0.97571886,0.39000025
"just in time for summer, we ‘ve got a limited-time offer on the ice drive-in",sonicdrivein_1701,0.942204,0.39000025
"if you’ ve always wanted to fly, why not take a bite out of a cheese bun?",sonicdrivein_1702,0.9780505,0.39000025
what is this? what is this? what is this? what is this? what is this?,sonicdrivein_1704,0.9425124,0.39000025
we’ re still working on a sonic drive-thru location 🤷‍♀️,sonicdrivein_1705,0.97200835,0.39000025
what do you think this is? 🤔🤔🤔🤔🤔,sonicdrivein_1707,0.97317874,0.39000025
guess who’ s driving around tonight? 🤔🤔🤔,sonicdrivein_1708,0.9557529,0.39000025
what’ s the best thing you’ ve ever done for yourself at sonic?,sonicdrivein_1709,0.9581581,0.39000025
"just in time for summer, we ‘ve got a limited-time offer on the ice drive-in",sonicdrivein_1710,0.942204,0.39000025
do you want to go all in on the tailgates? 🤔 what do you think?,sonicdrivein_1711,0.97113943,0.39000025
what’ s the best way to start your day? 🤔,sonicdrivein_1712,0.9618648,0.39000025
what’ s the best way to order your breakfast sandwich at sonic? 🤔🤔,sonicdrivein_1713,0.9451694,0.39000025
it’ s been a long time since i’ ve been to a sonic drive-in,sonicdrivein_1715,0.97592837,0.39000025
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1716,0.86411864,0.39000025
"if you’ re a fan of the jaguars, you’ re gonna love this news",sonicdrivein_1717,0.97363055,0.39000025
let’ n be the first to introduce you to the world’ n’ t be the first,sonicdrivein_1718,0.7787275,0.39000025
"if you’ re looking for a way to cool off this summer, we’ re here to help",sonicdrivein_1719,0.980041,0.39000025
when you can’ t decide what to order at the drive-thru 🤷‍�,sonicdrivein_1720,0.94613105,0.39000025
i can’ n’ t wait to see what you all come up with 🤞�,sonicdrivein_1721,0.9063862,0.39000025
i’ m so glad i’ m not the only one who feels this way,sonicdrivein_1722,0.97635424,0.39000025
we 're going to take our steaks and put them on the grill and we 're going to call,sonicdrivein_1723,0.9564923,0.39000025
"remember when we told you to stay away from the sonic screwdrivers? well, we did it again",sonicdrivein_1727,0.9614575,0.39000025
"we’ re going to take it to the next level, we’ re making a drive-in",sonicdrivein_1728,0.9232924,0.39000025
you don’ t know if you like them or not until you try ’ em all together,sonicdrivein_1729,0.9084001,0.39000025
when you go to a corn dog stand on halloween you can get a free corn dog with every corn,sonicdrivein_1730,0.7059389,0.39000025
they’ re here all day long and they’ re only 99 cents! this halloween,sonicdrivein_1731,0.94632447,0.39000025
i thought i was the only one who did this 🤷‍♀️🤷�,sonicdrivein_1732,0.9567584,0.39000025
it’ s your last chance to get the new sonic drive-thru menu before it’ s,sonicdrivein_1733,0.8844241,0.39000025
"when you’ re hungry, you’ re probably going to order more food than you’ re",sonicdrivein_1734,0.9696593,0.39000025
what do you guys think we should do with the drive-in? 🚨🚨�,sonicdrivein_1735,0.96555525,0.39000025
what do you think this is? 🚨🚨🚨🚨🚨,sonicdrivein_1736,0.97317874,0.39000025
this is why we love our dad we love our dad we love our dad we love our dad we love our,sonicdrivein_1737,0.9657369,0.39000025
what do you think he’ s going to do when he sees the logo on his t-shirt?,sonicdrivein_1738,0.97971743,0.39000025
we can’ t wait to see what you come up with next,sonicdrivein_1740,0.9676527,0.39000025
"it ‘s time to take advantage of this opportunity, because this is the only time you ‘ll",sonicdrivein_1741,0.9758403,0.39000025
let’ s take a look at the all-in-one ticket deal we’ re having this,sonicdrivein_1742,0.9747901,0.39000025
🤔🤔🤔🤔🤔🤔🤔�,sonicdrivein_1743,0.86411864,0.39000025
are you ready for the new year? we ‘ t even know what we ‘ re wearing today,sonicdrivein_1745,0.9764272,0.39000025
what if we told you there’ s a snack you can eat all day long and it ‘s,sonicdrivein_1746,0.70013624,0.39000025
"if you’ re at the game today, here’ s your chance to check out the tots",sonicdrivein_1747,0.9334315,0.39000025
it 's the only day of the year to get a free drink with a shot of your choice,sonicdrivein_1748,0.9531496,0.39000025
you don’ t know what you ‘ re going to do when you see this bag of chips and,sonicdrivein_1749,0.97615904,0.39000025
it’ s time to show your love for the sonic t-shirt we’ re releasing tonight at,sonicdrivein_1750,0.9752244,0.39000025
what do you think we should do with the tots? do you want to play with the tots?,sonicdrivein_1751,0.9752244,0.39000025
its been a long time since i’ ve had a drive-thru meal but i’ m,sonicdrivein_1752,0.89620185,0.39000025
"they’ ve got corn dogs, they’ ve got dogs, and they’ ve got a",sonicdrivein_1753,0.8135054,0.39000025
`` let 's say `` let 's go back to school '' when kids say `` let 's go,sonicdrivein_1754,0.867953,0.39000025
"it’ s halloween, and this is the corn dog you’ re looking for",sonicdrivein_1755,0.9735246,0.39000025
the struggle is real when you’ re trying to decide what to order at the drive-thru,sonicdrivein_1756,0.9657498,0.39000025
let’ s drink in the summer with our new drink menu 🍹🍹🍹,sonicdrivein_1757,0.5814911,0.39000025
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1758,0.86411864,0.39000025
i 'm going to give this to my son and he 's going to love it i 'm going,sonicdrivein_1759,0.9534377,0.39000025
"let us know what you’ d like to see in the future, and we’ ll make it",sonicdrivein_1760,0.96731156,0.39000025
we’ re testing out a new ice pop flavor this summer and we can’ t wait to share,sonicdrivein_1761,0.9746645,0.39000025
we want to make sure you’ re ready for the holiday season so we’ re giving you a,sonicdrivein_1762,0.9002844,0.39000025
what’ s your drink of choice? 🤔🤔🤔🤔,sonicdrivein_1763,0.9670811,0.39000025
"when you can’ t decide on what to order at the drive-in, you order all of them",sonicdrivein_1764,0.9647948,0.39000025
if you’ re a fan of the slushies you’ re going to love this one �,sonicdrivein_1765,0.96146137,0.39000025
"when you’ re trying to decide what to order at the drive-in, it’ s hard",sonicdrivein_1766,0.96945345,0.39000025
it’ s like a dream come true when you see a ice cream sundae and it’ s,sonicdrivein_1767,0.9083272,0.39000025
this is the first time i felt like i was in love with the internet,sonicdrivein_1768,0.97370017,0.39000025
does this make you want to cry? 🤔 does this make you want to cry? 🤔,sonicdrivein_1769,0.9705301,0.39000025
what’ s the first thing you do when you wake up in the morning? 🤔,sonicdrivein_1770,0.9753132,0.39000025
we’ ve got you covered when it comes to your morning cravings 🍔🍔�,sonicdrivein_1771,0.94516426,0.39000025
"when you’ re trying to decide what to order at the drive-in, it’ s hard",sonicdrivein_1772,0.96945345,0.39000025
"when you’ re a mom, you’ re always on the lookout for the perfect moment for a",sonicdrivein_1773,0.943396,0.39000025
i 'm in love with the winter ice cream at the sonic drive-in,sonicdrivein_1774,0.97352284,0.39000025
"if you’ re looking for something to do this weekend, we’ ve got you covered with our",sonicdrivein_1775,0.9003135,0.39000025
what’ s your favorite drink? 🤔🤔🤔🤔�,sonicdrivein_1776,0.96664184,0.39000025
what’ s your favorite ice cream flavor? 🤔🍦🍦🍦,sonicdrivein_1777,0.96163386,0.39000025
what’ s the one thing you can’ t live without this holiday season?,sonicdrivein_1778,0.9520491,0.39000025
"when you’ re in a hurry to get to the drive-in, but you’ re in",sonicdrivein_1779,0.9201616,0.39000025
what’ s your favorite way to order a burger at sonic? we’ ll let you decide,sonicdrivein_1780,0.955617,0.39000025
what’ s the best way to get to the concert you’ re going to this summer? sonic,sonicdrivein_1781,0.96425426,0.39000025
we’ ve all been there at some point 🤷‍♀️🤷�,sonicdrivein_1782,0.9113557,0.39000025
are you ready for the holiday season? because we are not,sonicdrivein_1783,0.9728634,0.39000025
"don’ t worry, we’ re going to the drive-in tonight 🎧",sonicdrivein_1784,0.97448945,0.39000025
let’ s take a closer look at the new tic-tac-sonic- royals,sonicdrivein_1785,0.9552081,0.39000025
this is the dog you didn 't know you needed 🐶 🐶 🐶 �,sonicdrivein_1786,0.9085279,0.39000025
"just in case you’ ve been living under a rock, today is tots tots day �",sonicdrivein_1787,0.9331034,0.39000025
whats the best way to show off your moves today?,sonicdrivein_1788,0.85603607,0.39000025
what’ s the best way to show your love for sonic? 🤔🤔�,sonicdrivein_1789,0.9603582,0.39000025
can you believe it’ s christmas already? we can’ t either we’ re having,sonicdrivein_1790,0.31710252,0.39000025
are you ready for the holiday season? we’ re here to help you with all your sweet cravings,sonicdrivein_1791,0.97482115,0.39000025
🙌🏼🙌🏼🙌🏼🙌�,sonicdrivein_1792,0.86411864,0.39000025
"this is how we spent our summer vacation it was filled with popsicles, sunshine, and a little bit of",sonicdrivein_1793,0.8740222,0.39000025
"she 's going to get in trouble for driving a car at a drive-in restaurant, but she '",sonicdrivein_1794,0.9356676,0.39000025
it's been a while since you’ ve had a sonic drink but now that you’ re back,sonicdrivein_1795,0.910848,0.39000025
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1796,0.8671994,0.39000025
"when you’ re a fan of sonic’ s sonic, you’ re also a fan of",sonicdrivein_1797,0.8912871,0.39000025
what’ s your favorite thing about sonic? 🤔🤔🤔🤔,sonicdrivein_1798,0.9691482,0.39000025
what’ s the best way to celebrate the 4th of July? 🎶🎶�,sonicdrivein_1799,0.96652126,0.39000025
what’ s the drink you’ re drinking right now? 🤔,sonicdrivein_1800,0.9501803,0.39000025
"it ‘s that time of year again, and we ‘ve got your drink of choice",sonicdrivein_1801,0.9170529,0.39000025
"i don’ t know about you guys, but i’ m drinking a fountain drink right now",sonicdrivein_1802,0.94396275,0.39000025
what’ s the best way to get a chicken sandwich at sonic? 🤔🤔,sonicdrivein_1803,0.9412088,0.39000025
what’ n’ t you do when you’ n’ t know what to order at,sonicdrivein_1804,0.8011977,0.39000025
"i 've been waiting for this day for a long time, but i 've found my favorite super hero",sonicdrivein_1805,0.97192466,0.39000025
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_2199,0.90876174,0.39000025
this is going to be the best day of your life 🎉🎉🎉�,sonicdrivein_1807,0.97480905,0.39000025
when you open a bottle of milk and it lasts you all night long you can say `` oh my god '',sonicdrivein_1808,0.9543143,0.39000025
"they’ ve got corn on the cob, we’ve got corn on the floor and they�",sonicdrivein_1809,0.78629553,0.39000025
i can’ t wait to tell you all about our new line of men’ n’ t,sonicdrivein_1810,0.9030401,0.39000025
our drink of choice is always the one we’ n’ t have on us,sonicdrivein_1811,0.8006103,0.39000025
"if you’ n’ t have a shake in your drink, you’ n’ t",sonicdrivein_1812,0.7956392,0.39000025
i did n't know where to start so i did n't know where to start but i did know i,sonicdrivein_1813,0.6852571,0.39000025
"i 'm not sure if i 'm going to like this guy or not, but i 'm going",sonicdrivein_1814,0.9734793,0.39000025
is this a sign that i 'm not a good student? 🤔,sonicdrivein_1815,0.97196,0.39000025
"`` i 'm not sure what this is, but it 's probably a sign that i 'm not",sonicdrivein_1816,0.9459145,0.39000025
we’ ve got the perfect treat for dad this Father’ s day order your son’ s,sonicdrivein_1817,0.11991041,0.39000025
"when you’ re at a restaurant and you’ ve got a craving for some chicken tenders,",sonicdrivein_1818,0.9713543,0.39000025
what’ s the best way to celebrate the 4th of july? we’ ve got you,sonicdrivein_1819,0.95818883,0.39000025
when you’ re at a restaurant and your food comes with a side order of fries 🍔,sonicdrivein_1820,0.9416188,0.39000025
"when i was a little kid, i used to get a picture of my dad when he came home from work",sonicdrivein_1821,0.9764605,0.39000025
now it 's time to hear what the sound of the sizzler sounds like it 's time to,sonicdrivein_1822,0.8398404,0.39000025
now it 's time to take a look at all of the company 's snack products,sonicdrivein_1823,0.966451,0.39000025
when you’ re the only one in the drive-thru and you’ re the only one,sonicdrivein_1824,0.93442035,0.39000025
one of these is not like the others 🤔🤔🤔🤔�,sonicdrivein_1825,0.9167116,0.39000025
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1826,0.97013974,0.39000025
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1827,0.97013974,0.39000025
it’ n’ t a drink if it’ n’ t your favorite drink,sonicdrivein_1828,0.6974024,0.39000025
what if it 's not a drink in the bottle? it 's the end of the tea party,sonicdrivein_1829,0.9495804,0.39000025
what’ s your drink of choice when it’ s cold out? 🥶🥶,sonicdrivein_1830,0.9548894,0.39000025
it 's your lucky day you can 't stay at the bar after the game if you 're a,sonicdrivein_1831,0.8926997,0.39000025
it’ s the best day ever when you’ ve got a shake in your hand,sonicdrivein_1832,0.92100215,0.39000025
what’ s the best way to celebrate halloween with your favorite food truck? 🤔�,sonicdrivein_1833,0.95645326,0.39000025
what do you do when you’ re at a restaurant and your favorite chef is sitting right next to you,sonicdrivein_1834,0.9647471,0.39000025
let us know what you’ re sipping on tonight 🥂🥂🥂�,sonicdrivein_1835,0.949969,0.39000025
"i did n't expect you to come up with this, but here it is",sonicdrivein_1838,0.898103,0.39000025
just in time for summer 🌈🌈🌈🌈🌈�,sonicdrivein_1839,0.9010476,0.39000025
it does n’ t get any better than this when you make your own drink at a wendy,sonicdrivein_1840,0.74835235,0.39000025
this is the best thing you ‘ll see all day 🔥🔥🔥�,sonicdrivein_1841,0.9461274,0.39000025
this is what happens when you make your own drink in the fryer 🍕,sonicdrivein_1842,0.9710726,0.39000025
"it looks like a cup of coffee, but when you try it, you realize it ‘s actually a",sonicdrivein_1843,0.96585435,0.39000025
"even though they ‘re not on the menu, we do n’ t mind them at all",sonicdrivein_1844,0.8510504,0.39000025
"it ‘s not just a snack, it ‘s an experience when you listen to music in your",sonicdrivein_1845,0.9551062,0.39000025
it’ s time to get your taste buds ready for the ultimate drive-thru snack experience �,sonicdrivein_1846,0.9743517,0.39000025
just in time for summer 🌈🌈🌈🌈🌈�,sonicdrivein_1847,0.9010476,0.39000025
"`` well, i 'm sorry i ca n't tell you where you 're going, but i '",sonicdrivein_1848,0.79703087,0.39000025
"this is the answer to the question, “ how do you pick a phone? ”",sonicdrivein_1849,0.95160973,0.39000025
"one of these is a dog, one is a dog, one is a dog, one is a dog,",sonicdrivein_1850,0.8168592,0.39000025
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1851,0.97013974,0.39000025
🚨🚨🚨🚨🚨🚨🚨�,sonicdrivein_1852,0.86411864,0.39000025
"if you’ re looking for a drink to go with your food, we’ re here to help",sonicdrivein_1853,0.97924656,0.39000025
what’ n’ t you love about our shakes? 🍦🍦🍦,sonicdrivein_1854,0.9045398,0.39000025
this is what we’ ve been hunting for all night 🤔🤔🤔�,sonicdrivein_1855,0.96068364,0.39000025
we’ ve found the best dog in the universe 🐶🐶🐶�,sonicdrivein_1856,0.9479387,0.39000025
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1857,0.97013974,0.39000025
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1858,0.96967614,0.39000025
"we’ re having a waffle day, and we’ re having a shake day, and we",sonicdrivein_1859,0.9346659,0.39000025
"if you’ re a fan of the shake, you’ re going to love this",sonicdrivein_1860,0.97170657,0.39000025
is there anything better than a free drink with every purchase? 🤔🤔🤔,sonicdrivein_1861,0.9112123,0.39000025
one of these dogs is missing 🐶🐶🐶🐶🐶�,sonicdrivein_1862,0.9629196,0.39000025
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1863,0.86411864,0.39000025
this is what we’ ve been waiting for 🤷‍♂️ what do you think,sonicdrivein_1864,0.9628416,0.39000025
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1865,0.96967614,0.39000025
what’ s your drink of choice? 🤔🤔🤔🤔�,sonicdrivein_1866,0.9670811,0.39000025
what’ s the best way to spice up your weekend? 🤔🤔🤔,sonicdrivein_1868,0.9702698,0.39000025
what’ s the best way to eat your fast food? 🤔🤔🤔,sonicdrivein_1869,0.9547672,0.39000025
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1870,0.96967614,0.39000025
"if you’ n’ t have one of their shakes, they’ n’ t be",sonicdrivein_1873,0.68477607,0.39000025
is it just me or does it seem like there’ ve been an increase in the number of times i,sonicdrivein_1874,0.9613559,0.39000025
i can’ t believe i’ m doing this again but this time it’ s a sonic,sonicdrivein_1876,0.77964574,0.39000025
what do you think this could be the next big movie? 🚨🚨🚨�,sonicdrivein_1877,0.8510839,0.39000025
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1879,0.97013974,0.39000025
who’ s got the best dog in the room? 🐶🐶🐶�,sonicdrivein_1880,0.9425077,0.39000025
when you’ nt sure if you’ re going to the right spot for your chicken tenders,sonicdrivein_1881,0.5918625,0.39000025
"this is an ad for a pair of sonic shoes that you can’ t buy, but they’",sonicdrivein_1882,0.9326402,0.39000025
"if you’ re a fan of the all-in-one, you’ re going to love",sonicdrivein_1883,0.9571072,0.39000025
this is a meme if you need a smile in your day or just want to make someone smile 🥰,sonicdrivein_1884,0.95154744,0.39000025
what would happen if we had a dog in each of our pockets? 🤷‍♀️,sonicdrivein_1885,0.96901256,0.39000025
some people got too close to the sizzler and now there 's a lot of sizzlers on,sonicdrivein_1886,0.9429967,0.39000025
it’ s the time of year for the sonic drive-thru and we’ re celebrating with,sonicdrivein_1887,0.93411887,0.39000025
"it 's time to take a look at the food in the toaster, and we 're going to",sonicdrivein_1888,0.97669584,0.39000025
it 's time to take a look at what the tots sound like it 's time to find out,sonicdrivein_1890,0.927677,0.39000025
"when you’ ve got a craving for a bacon cheeseburger, what do you do? �",sonicdrivein_1891,0.9819834,0.39000025
does this look like a sandwich to you or does it look like a sandwich to you?,sonicdrivein_1892,0.9710897,0.39000025
does anyone else think it’ s a little weird that i’ m eating a chicken sandwich while sitting,sonicdrivein_1893,0.95778155,0.39000025
"i don’ t know about you, but i’ m pretty sure i ‘ t want to",sonicdrivein_1895,0.964901,0.39000025
it 's time to know what the customers are doing in the steam table,sonicdrivein_1896,0.9492859,0.39000025
"it 's been a long time coming, but it 's been decided that it 's ok to eat",sonicdrivein_1897,0.96331793,0.39000025
"when you’ re a fan of all three of them, what do you do? 🤔",sonicdrivein_1898,0.9690071,0.39000025
we can’ t wait to tell you all about our new drive-thru menu at sonic �,sonicdrivein_1900,0.92941296,0.39000025
it 's time to think about what to put in the box it 's going to be a lot of,sonicdrivein_1901,0.92168987,0.39000025
this is what it looks like when the drive-thru is open at the drive-thru,sonicdrivein_1902,0.96977353,0.39000025
"i ‘m not sure if i ‘m ready for the new logo, but i ‘ m",sonicdrivein_1903,0.96458244,0.39000025
what’ s the best way to eat a chicken sandwich? 🤔🤔🤔,sonicdrivein_1904,0.9596477,0.39000025
"when you’ ve got a craving for some chicken, you’ ve got a craving for some cheese",sonicdrivein_1906,0.97371894,0.39000025
it 's time to treat yourself to some of the company 's top-of-the-line products,sonicdrivein_1907,0.9718531,0.39000025
"if you’ re hungry, we’ re cookin’ some tots we’ re",sonicdrivein_1909,0.6264917,0.39000025
"summer is here and it 's time to break out the ice skates, it 's time to",sonicdrivein_1910,0.9630935,0.39000025
"if you 're looking for something to keep you warm this winter, buy a pair of snowshoes at",sonicdrivein_1911,0.97993684,0.39000025
"shaking the snow off of your feet, this is the sound of the ice cream machine, it 's",sonicdrivein_1912,0.82811254,0.39000025
"it 's snowing, let 's go get a free ice cream if you 're walking home,",sonicdrivein_1913,0.9065686,0.39000025
take a step back and listen to the sound of snow on a snowshoe walk this is the last day,sonicdrivein_1914,0.9604971,0.39000025
🎁🎁🎁🎁🎁🎁🎁�,sonicdrivein_1916,0.86411864,0.39000025
“ is this the Christmas gift that keeps on giving? ” or is this the Christmas gift that keeps,sonicdrivein_1917,0.7712536,0.39000025
🎄 it’ s almost holiday season 🎄 🎄 🎄 🎄,sonicdrivein_1918,0.87776315,0.39000025
🎄 this is sonic Christmas 🎄 🎄 🎄 🎄 🎄,sonicdrivein_1919,0.9365183,0.39000025
just because it ‘s christmas doesn ‘t mean you can’ t get a gift from,sonicdrivein_1920,0.96037054,0.39000025
let’ s take a look at the new coke flavor coming soon to a movie theater near you,sonicdrivein_1921,0.45733523,0.39000025
what do you think of this dog? 🤔🤔🤔,sonicdrivein_1923,0.97013974,0.39000025
this is what happens when you have too many dogs but not enough space for all of them,sonicdrivein_1924,0.96647835,0.39000025
it 's been decided that all of the company 's customers will be having a coke during the winter,sonicdrivein_1925,0.97881407,0.39000025
"`` oh, no, no, no, no, no, here 's a lot of ice in this",sonicdrivein_1927,0.90220845,0.39000025
🎄 this is what we want for Christmas 🎄 this is what we want for Christmas �,sonicdrivein_1928,0.95247734,0.39000025
we 've been tracking the food habits of our users for some time now what do you think?,sonicdrivein_1929,0.9590941,0.39000025
we’ re getting closer to the time when we’ ll be able to control the menu with our,sonicdrivein_1930,0.944485,0.39000025
what do you think of the new sonic drive-in menu? 🤔🤔🤔,sonicdrivein_1931,0.9683792,0.39000025
"if you want to know what you ‘re eating, you can check out the app at any time",sonicdrivein_1932,0.96980625,0.39000025
"when you’ re at a restaurant, you’ re always at a restaurant 🤷‍",sonicdrivein_1933,0.9462562,0.39000025
it’ s time to get your sonic snacks ready for the end of the year 🥰�,sonicdrivein_1934,0.96389735,0.39000025
we can’ t take it anymore 🔥🔥🔥🔥�,sonicdrivein_1935,0.9358718,0.39000025
it’ s never too early to start planning your next drive-in movie,sonicdrivein_1936,0.9684743,0.39000025
if only i could turn back time and not eat the whole cake 🍰🍰🍰,sonicdrivein_1937,0.90354174,0.39000025
"when it comes to corn on the cob, we all just want to be like the dog",sonicdrivein_1938,0.9497332,0.39000025
if you 're at the bottom of the pile it 's because you 're at the bottom of the,sonicdrivein_1939,0.9421636,0.39000025
"there 's a chance that he 's hiding a joke in his mouth, so i 'll have to",sonicdrivein_1940,0.97322154,0.39000025
"`` oh, hey, how are you doing this? '' do n't look like a normal person",sonicdrivein_1941,0.7260367,0.39000025
what’ s the drink of choice for you guys today? 🤷‍♀️,sonicdrivein_1943,0.96763545,0.39000025
it 's been a while since we’ ve seen so many players in the river it’ s,sonicdrivein_1944,0.81005615,0.39000025
it 's been a while since we 've shown you all of the food we 've been eating,sonicdrivein_1945,0.97033215,0.39000025
can you believe it’ s snack time again? we’ ve got the perfect treat for you,sonicdrivein_1946,0.96262854,0.39000025
it 's up to you to decide if you want to be a part of this club or not,sonicdrivein_1949,0.98244894,0.39000025
are you in need of a snack? look no further we 've got you covered with this sweet deal,sonicdrivein_1950,0.58087045,0.39000025
it 's time to take a closer look at the tots all of them to make sure they 're,sonicdrivein_1951,0.31888223,0.39000025
"i 'm not sure if i want to stay here, but i do n't want to go home with",sonicdrivein_1952,0.8394253,0.39000025
"if you’ re in the mood for some sonic play, check out this promo code",sonicdrivein_1953,0.9701236,0.39000025
what’ s the best way to make sure you don’ t end up at the wrong sonic?,sonicdrivein_1954,0.9670524,0.39000025
let’ s just say we’ ve all been there before 🤷‍♀️,sonicdrivein_1955,0.9038573,0.39000025
"no this is not a joke, this is the drink i want most of the time",sonicdrivein_1957,0.9125251,0.39000025
"what is this? it’ s a corn dog, but it’ s also a halloween",sonicdrivein_1958,0.9352149,0.39000025
"try it now, you 'll fall in love with the taste of the ice cream alone",sonicdrivein_1959,0.90785015,0.39000025
it’ s that time of year again 🎈🎈🎈🎈�,sonicdrivein_1960,0.89652234,0.39000025
"is this a cup of coffee? if so, what is it?",sonicdrivein_1961,0.97701,0.39000025
"it’ s time to get your drink on, it’ s time to get your drink on",sonicdrivein_1962,0.9320866,0.39000025
it’ s time to get your drink on the go,sonicdrivein_1963,0.9748366,0.39000025
i hope you enjoyed this video of the future when we will be able to go to the moon,sonicdrivein_1964,0.93807197,0.39000025
"it ‘s all about the slush, right?",sonicdrivein_1965,0.97221035,0.39000025
it ‘s been a while since we’ ve had this much blue,sonicdrivein_1966,0.9601884,0.39000025
it ‘s the only time of the year that you’ re allowed to drink a slushie,sonicdrivein_1967,0.9598357,0.39000025
it’ s that time of the year when we’ re all about the frozen slushes �,sonicdrivein_1968,0.9696564,0.39000025
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1969,0.86411864,0.39000025
it ‘s never too late to start your day with a shake,sonicdrivein_1970,0.91198444,0.39000025
"if you’ re looking for a way to cool off this summer, order a soda with your ice pop",sonicdrivein_1973,0.97016835,0.39000025
"i 've been looking for this for years, but i 've finally found what i 've been looking",sonicdrivein_1975,0.96664935,0.39000025
this is what happens when you 've got two dogs in the same pack you 'll see who 's,sonicdrivein_1976,0.9521595,0.39000025
why do i have to go to the kids' table when there 's a seat next to me? i,sonicdrivein_1979,0.96521354,0.39000025
"what do you think, sonic drive-in or sonic drive-in? 🤔",sonicdrivein_1981,0.943464,0.39000025
what do you do when you have a craving for a cheeseburger and a side of chicken strips?,sonicdrivein_1982,0.9798115,0.39000025
can you believe this is the first day of spring? 🌹🌹🌹,sonicdrivein_1983,0.96775335,0.39000025
when you’ re so hungry you can’ t stop at just one cup of ice cream �,sonicdrivein_1984,0.96182406,0.39000025
what’ s the point of having a breakfast in the morning? it’ s just for fun,sonicdrivein_1986,0.9772817,0.39000025
this is the first time in your life that you 've ever ordered a sandwich from a third party? you,sonicdrivein_1987,0.9679413,0.39000025
this is what you get when you’ ve been waiting for the return of the sonic slushies,sonicdrivein_1991,0.9653944,0.39000025
it ‘s time to celebrate summer with a drink of your choice 🍹,sonicdrivein_1992,0.9795926,0.39000025
"if you still want a shake, you ' re going to have to pay for it",sonicdrivein_1993,0.96983844,0.39000025
this is what you get when you go to the pumpkin patch this year 🎃🎃,sonicdrivein_1994,0.97207785,0.39000025
this is not the drink you are looking for 🍉🍉🍉🍉�,sonicdrivein_1995,0.97315353,0.39000025
please help us get this drink back in stock now! 💦💦💦,sonicdrivein_1996,0.9335145,0.39000025
"when you’ ve got your drink order planned out in advance, it’ s easy to drink",sonicdrivein_1806,0.9732844,0.39000025
does this look like a deal to you? 🤷‍♀️🤷‍,sonicdrivein_2001,0.9654567,0.39000025
"it 's been a long day, but we 're going to pass this one on to someone else",sonicdrivein_2002,0.97902703,0.39000025
"is it too late to go back and get one more piece of cake? no, it ‘s not",sonicdrivein_2004,0.9779589,0.39000025
