caption,image_id,funny_score,caption_id
Embrace the 𝓼𝔀𝓮𝓮𝓽 with the 𝘴𝘰𝘶𝘳.,mcdonaldscanada_755,0.0,caption755
McNuggets on 🔝 of the world. What’s next? Thanks to @hannaraem for this incredible image.,mcdonaldscanada_756,0.0,caption756
Look familiar? #DadTax,mcdonaldscanada_757,0.0,caption757
Weekend plans? You’re looking at them. 🍔😎,mcdonaldscanada_758,0.0,caption758
"Now that the Raptors have brought the gold North, we can too. Congrats on a historic season! #LetsGoRaptors #NBAChampions",mcdonaldscanada_759,0.0,caption759
"Meet our new Banana Mango Pineapple McCafé Real Fruit Smoothie, aka sunshine in a cup. Just like summer, it’s only here",mcdonaldscanada_760,0.0,caption760
How about we visit you for a change? 🚪🍟 #McDelivery,mcdonaldscanada_761,0.0,caption761
"When’s the best time to enjoy hotcakes: A) breakfast, B) lunch C) dinner or D) all day? Let us know in the comments! 🥞",mcdonaldscanada_762,0.0,caption762
Another Raps win against our arch rival means another Arch added. #LetsGoRaptors #NBAFinals #Game4,mcdonaldscanada_763,0.0,caption763
Golden fries + ketchup = instant happiness. 🍟😍 #Fryday,mcdonaldscanada_764,0.0,caption764
"Unlike the Raps, our arches aren’t currently in a golden state. #Roadtrip #LetsGoRaptors #NBAFinals #Game3",mcdonaldscanada_766,0.0,caption766
We’re sensing a pattern here. 😏🍪 #ShareSomeCookie,mcdonaldscanada_767,0.0,caption767
"Honey, we’re home! 🍯😉",mcdonaldscanada_768,0.0,caption768
Zoom in on freshness. Any guesses on which of our delicious salads this is? 🤔🥗,mcdonaldscanada_769,0.0,caption769
"A McGriddle riddle: what’s sweet and savoury and always hits the spot? We’ll give you a clue, it’s found somewhere in",mcdonaldscanada_770,0.0,caption770
"Call that a loose fry, cuz we got one in the bag. #LetsGoRaptors",mcdonaldscanada_771,0.0,caption771
Joy at your fingertips.,mcdonaldscanada_773,0.0,caption773
Case of the Mondays? Not with a McMuffin in your hands.,mcdonaldscanada_775,0.0,caption775
"The gang’s all here, dig in!",mcdonaldscanada_776,0.0,caption776
Any day can be a #Fryday! 🍟💁,mcdonaldscanada_777,0.0,caption777
Share cookies? If you insist! Tag your cookie crew below! 👇,mcdonaldscanada_778,0.0,caption778
Who are you sharing these with? Tag your #Fryday gang below! 🍟👇,mcdonaldscanada_780,0.0,caption780
Can’t decide between a brownie and cookie? We’ve got you covered with the new RMHC Brownie Cookie! 🍪 @rmhccanada,mcdonaldscanada_781,0.0,caption781
"Home or away, send your mom some love this Mother's Day with delicious, soft & chewy RMHC Cookies with McDelivery. With her permission, screenshot your mom’s reaction and DM it to us for a chance to be featured in our story. Link in bio. #ShareSomeCookie 🍪",mcdonaldscanada_782,0.0,caption782
"No matter the forecast, our #Fryday is looking golden. 🍟😎",mcdonaldscanada_783,0.0,caption783
Anyone else still all smiles after #McHappyDay? 😀,mcdonaldscanada_784,0.0,caption784
"Some people say to reach for the stars, but we always reach for a cheeseburger. 🍔",mcdonaldscanada_785,0.0,caption785
Inspiration comes in many forms. Our favourite is the McChicken.,mcdonaldscanada_786,0.0,caption786
May we suggest some hashbrowns today?,mcdonaldscanada_787,0.0,caption787
It’s getting cheesy! Swipe right for more. 😏 🧀,mcdonaldscanada_788,0.0,caption788
McDelivery can be the best study buddy.,mcdonaldscanada_789,0.0,caption789
@abrianneats definitely knows how to lunch. 😍 Thanks for capturing.,mcdonaldscanada_790,0.0,caption790
Think ̷o̷u̷t̷s̷i̷d̷e̷  inside of the box. #Fryday,mcdonaldscanada_791,0.0,caption791
Easter Monday done right! #AllDayBreakfast,mcdonaldscanada_792,0.0,caption792
Hosting Easter brunch like… 💁‍♂️,mcdonaldscanada_793,0.0,caption793
Did someone order Chicken McNuggets delivered right to their timeline?,mcdonaldscanada_795,0.0,caption795
Blow their minds with a Bagel Happy Meal and the amazing Discovery Robots! #MindBlown,mcdonaldscanada_796,0.0,caption796
"“This iconic McDonald’s restaurant is well-known to anyone in the Quebec city area, with its unique architecture",mcdonaldscanada_797,0.0,caption797
We only pack the essentials. #Fryday,mcdonaldscanada_798,0.0,caption798
Our kind of unboxing video,mcdonaldscanada_799,0.0,caption799
"“It was a blast visiting one of Canada's iconic McDonald's locations in London, ON--the second to open in Canada! This",mcdonaldscanada_800,0.0,caption800
Who has ever put fries on their charcuterie board? ✋,mcdonaldscanada_801,0.0,caption801
Swipe right for a dip 🍟 #Fryday,mcdonaldscanada_802,0.0,caption802
“Took a trip to Richmond BC to check out the first ever McDonald’s in Canada because I had to see the giant arches for,mcdonaldscanada_803,0.0,caption803
"You asked, we listened! Introducing: McNugget Singles.",mcdonaldscanada_804,0.0,caption804
We’re tickled pink at the prospect of a McChicken.,mcdonaldscanada_805,0.0,caption805
“Did you know the drive-thru at the Moose Jaw McDonald's is styled after a converted barn?! How amazingly Saskatchewan,mcdonaldscanada_806,0.0,caption806
We know you’re just here for instant gratiFRYcation. So here you go. #Fryday,mcdonaldscanada_807,0.0,caption807
"“Big Mac🍔, Fries 🍟 , Coffee ☕️ and Pop⁣ 🥤“ by @vancityfamily2018",mcdonaldscanada_808,0.0,caption808
"Afternoon tea, for you and for me.",mcdonaldscanada_809,0.0,caption809
"We’re picking up what you’re poutine down. Sorry, that was cheesy.",mcdonaldscanada_810,0.0,caption810
All eyes on these french fries. Happy #Fryday! 🍟,mcdonaldscanada_811,0.0,caption811
What’s for dinner? Whatever springs joy!,mcdonaldscanada_812,0.0,caption812
"⅓ lb of juicy, 100% Canadian Angus beef.",mcdonaldscanada_813,0.0,caption813
The perfect St. Patrick’s Day parade 🍀,mcdonaldscanada_814,0.0,caption814
There’s McMuffin better than this.,mcdonaldscanada_815,0.0,caption815
Curd this get any better?,mcdonaldscanada_816,0.0,caption816
#McCafeBagel Chart,mcdonaldscanada_817,1.0,caption817
Did you know? Every RMHC Cookie you buy helps families with sick children stay together. #ShareSomeCookie. Image by,mcdonaldscanada_818,0.0,caption818
"If you’re wondering how this Egg McMuffin found its way to this couch, the answer is McDelivery.",mcdonaldscanada_819,0.0,caption819
Gloves will keep you warm but so will fries 🙃,mcdonaldscanada_820,0.0,caption820
Tag your Sunday Brunch buddy.,mcdonaldscanada_821,0.0,caption821
"We love the Canadian winter because it keeps fountain drinks cold. 😉 Oh, and also because of the wonderful scenery!",mcdonaldscanada_822,0.0,caption822
Cause everyone deserves McNuggets. 😉,mcdonaldscanada_823,0.0,caption823
Did we catch your eye? 🤤,mcdonaldscanada_824,0.0,caption824
A hot cup of McCafé helps me with _____.,mcdonaldscanada_825,0.0,caption825
Have an ice day! 🍦❄,mcdonaldscanada_826,0.0,caption826
McNuggets for @ _____. Snowballs for @ ______. Sorry!,mcdonaldscanada_827,0.0,caption827
Snow calls for skating & sipping. What’s your drink of choice?,mcdonaldscanada_828,0.0,caption828
Share some love by tagging the person you’d crumble without. 🍪#ValentinesDay,mcdonaldscanada_829,0.0,caption829
*saxophone music* 🎷,mcdonaldscanada_830,0.0,caption830
Swipe for a better look at your Valentine’s Day plans.,mcdonaldscanada_831,0.0,caption831
Staying warm is easy with these two 🍔🍟,mcdonaldscanada_832,0.0,caption832
"Cold hands, warm heart. 🍟❤",mcdonaldscanada_833,0.0,caption833
Super spread for a super game! 🥤🍟🍔,mcdonaldscanada_834,0.0,caption834
Love at frost sight.,mcdonaldscanada_835,0.0,caption835
Sunday’s agenda: ⛸ + ☕,mcdonaldscanada_837,0.0,caption837
Sliding into #Fryday like…,mcdonaldscanada_838,0.0,caption838
Cheese? Yes please! What’s your go-to cheesy menu item?  #CheeseLoversDay 🧀🍔,mcdonaldscanada_839,0.0,caption839
Freshly baked with love. ❤ And chocolate. Lots of chocolate. 🍫,mcdonaldscanada_840,0.0,caption840
When it’s too cold to go outside….#McDelivery,mcdonaldscanada_841,0.0,caption841
"Some things change, others remain the same. 🍔 #10YearChallenge",mcdonaldscanada_842,0.0,caption842
Dinner is served! 🍴,mcdonaldscanada_843,0.0,caption843
Today’s agenda: 🍟 by the 🔥. What are you getting up to this Sunday? Share with us in the comments below!,mcdonaldscanada_844,0.0,caption844
Nothing is more magical than unwrapping a cheeseburger 🍔,mcdonaldscanada_845,0.0,caption845
"Coffee, cookies, or fries. What can’t you live without? Comment by using any of these emojis: ☕🍪🍟",mcdonaldscanada_846,0.0,caption846
Capricorn Horoscope: your day will be golden.,mcdonaldscanada_847,0.0,caption847
"Ceeeeeeee-le-brate good fries, come on! 🎵 #Fryday",mcdonaldscanada_848,0.0,caption848
"It’s been a golden year, thank you for being a part of it! 🎉",mcdonaldscanada_849,0.0,caption849
