g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss,,
0.0001183 ,1.7265625 ,11.5000000 ,1.3125000 ,2.5625000 ,0.5273438 ,0.2041016 ,0.2060547 ,0.7421875 ,0.1972656 ,,8.94077E-06
0.0000911 ,0.5000000 ,8.7500000 ,1.0390625 ,2.3906250 ,0.5000000 ,0.2011719 ,0.2050781 ,0.9765625 ,0.2031250 ,,9.84604E-06
0.0000465 ,17.1250000 ,10.5000000 ,5.2187500 ,2.1718750 ,0.4687500 ,0.2031250 ,0.2011719 ,0.8750000 ,0.2060547 ,,1.68295E-06
0.0000596 ,1.7265625 ,6.8437500 ,1.9218750 ,1.9375000 ,0.3554688 ,0.2041016 ,0.2353516 ,0.4941406 ,0.1972656 ,,6.95478E-06
0.0001035 ,3.7968750 ,7.4687500 ,3.6250000 ,1.6406250 ,0.4199219 ,0.2041016 ,0.2275391 ,0.2734375 ,0.2412109 ,,9.1849E-06
0.0000377 ,5.5000000 ,4.7500000 ,4.9062500 ,1.2968750 ,0.4082031 ,0.2041016 ,0.2226563 ,0.8867188 ,0.2080078 ,,3.67514E-06
0.0000350 ,7.0000000 ,3.0000000 ,6.0000000 ,0.9492188 ,0.4589844 ,0.2050781 ,0.2060547 ,0.1816406 ,0.1894531 ,,3.50475E-06
0.0000491 ,8.1250000 ,0.3183594 ,6.9062500 ,0.6054688 ,0.4160156 ,0.2011719 ,0.1865234 ,0.3320313 ,0.2382813 ,,5.81691E-06
0.0000925 ,8.6250000 ,37.7500000 ,7.3125000 ,0.2949219 ,0.2988281 ,0.2050781 ,0.1972656 ,0.4355469 ,0.2177734 ,,1.99475E-06
0.0001764 ,8.6875000 ,2.0781250 ,7.5000000 ,1.1796875 ,0.4257813 ,0.2060547 ,0.1923828 ,0.5937500 ,0.2187500 ,,1.63882E-05
0.0000343 ,9.6250000 ,5.0625000 ,8.1250000 ,0.3867188 ,0.2636719 ,0.2031250 ,0.2197266 ,0.3281250 ,0.2050781 ,,2.33752E-06
0.0000467 ,9.6875000 ,8.5625000 ,8.3750000 ,0.7187500 ,0.3300781 ,0.2060547 ,0.2255859 ,0.3125000 ,0.1923828 ,,2.56055E-06
0.0000470 ,9.5000000 ,10.7500000 ,8.5000000 ,0.9257813 ,0.5195313 ,0.2050781 ,0.2080078 ,0.2500000 ,0.1816406 ,,2.31943E-06
0.0000370 ,9.3125000 ,10.0000000 ,8.6250000 ,1.0156250 ,0.4589844 ,0.2021484 ,0.1962891 ,0.1855469 ,0.1875000 ,,1.91352E-06
0.0000873 ,8.6875000 ,13.7500000 ,8.5625000 ,1.1015625 ,0.3437500 ,0.2021484 ,0.2001953 ,0.2216797 ,0.2158203 ,,3.88908E-06
0.0000355 ,7.8125000 ,15.0000000 ,8.2500000 ,1.0937500 ,0.2392578 ,0.2050781 ,0.2373047 ,0.2656250 ,0.2167969 ,,1.55723E-06
0.0000324 ,7.0625000 ,12.9375000 ,8.1250000 ,0.9687500 ,1.1718750 ,0.2050781 ,0.2216797 ,0.1894531 ,0.1962891 ,,1.62125E-06
0.0000372 ,6.0000000 ,15.0625000 ,7.7500000 ,0.8242188 ,1.3046875 ,0.2031250 ,0.2324219 ,0.2382813 ,0.2324219 ,,1.76585E-06
0.0000482 ,5.0625000 ,12.5000000 ,7.6562500 ,0.6289063 ,2.2968750 ,0.2070313 ,0.2412109 ,0.2695313 ,0.2070313 ,,2.74224E-06
0.0000327 ,3.9218750 ,12.5000000 ,7.1562500 ,0.3496094 ,3.0000000 ,0.2060547 ,0.2216797 ,0.3320313 ,0.2050781 ,,1.98901E-06
0.0001001 ,2.6718750 ,11.6875000 ,6.9062500 ,0.4238281 ,3.6718750 ,0.2089844 ,0.2177734 ,0.2929688 ,0.2050781 ,,6.97355E-06
0.0000184 ,1.3593750 ,11.9375000 ,6.1562500 ,0.3632813 ,3.9062500 ,0.2011719 ,0.2167969 ,0.4179688 ,0.2343750 ,,1.38064E-06
0.0000386 ,1.4921875 ,9.7500000 ,5.5625000 ,0.3203125 ,4.1875000 ,0.2050781 ,0.2011719 ,0.3945313 ,0.1943359 ,,3.43561E-06
0.0000806 ,13.4375000 ,8.1250000 ,4.9375000 ,0.4941406 ,4.1875000 ,0.2011719 ,0.2197266 ,0.3398438 ,0.2070313 ,,3.7373E-06
0.0017242 ,2.4531250 ,5.8125000 ,4.1875000 ,0.5820313 ,4.2812500 ,0.2011719 ,0.1835938 ,0.2343750 ,0.2138672 ,,0.000208604
0.0000350 ,5.1875000 ,4.5625000 ,2.8750000 ,0.4316406 ,4.1875000 ,0.2031250 ,0.2343750 ,1.0156250 ,0.2187500 ,,3.59462E-06
0.0000594 ,7.3125000 ,2.7343750 ,1.8359375 ,0.3417969 ,4.0000000 ,0.2041016 ,0.2119141 ,0.2187500 ,0.2021484 ,,5.90892E-06
0.0000498 ,9.0625000 ,0.6953125 ,0.8945313 ,0.2070313 ,3.7031250 ,0.2031250 ,0.2197266 ,0.3613281 ,0.1923828 ,,5.10662E-06
0.0000954 ,10.1250000 ,24.2500000 ,2.4218750 ,0.6171875 ,3.2187500 ,0.2031250 ,0.1884766 ,0.5546875 ,0.2285156 ,,2.77433E-06
0.0000374 ,11.6250000 ,2.6875000 ,0.9492188 ,0.4257813 ,2.7812500 ,0.2060547 ,0.2177734 ,0.4550781 ,0.2070313 ,,2.61532E-06
0.0000882 ,12.2500000 ,5.6562500 ,1.8593750 ,0.8007813 ,2.2812500 ,0.2031250 ,0.2011719 ,0.4882813 ,0.2207031 ,,4.92649E-06
0.0000384 ,13.0000000 ,11.1250000 ,2.2812500 ,0.9375000 ,1.6718750 ,0.2031250 ,0.3339844 ,0.2773438 ,0.2246094 ,,1.5911E-06
0.0000353 ,13.1875000 ,11.0000000 ,2.6093750 ,1.0703125 ,1.0468750 ,0.2050781 ,0.2148438 ,0.2890625 ,0.1953125 ,,1.45885E-06
0.0000209 ,13.3750000 ,9.1250000 ,2.9062500 ,1.1406250 ,0.2734375 ,0.2021484 ,0.3125000 ,0.2070313 ,0.1904297 ,,9.27183E-07
0.0000285 ,13.1250000 ,10.6875000 ,2.9375000 ,1.1250000 ,9.6875000 ,0.2021484 ,0.1943359 ,0.2480469 ,0.2138672 ,,1.19647E-06
0.0000396 ,12.7500000 ,11.6250000 ,3.0312500 ,1.0312500 ,1.2031250 ,0.2021484 ,0.2158203 ,0.2539063 ,0.1933594 ,,1.62369E-06
0.0000312 ,12.1875000 ,11.1250000 ,2.9375000 ,0.9179688 ,2.5000000 ,0.2011719 ,0.3496094 ,0.2539063 ,0.2207031 ,,1.33975E-06
0.0000391 ,11.6250000 ,13.3125000 ,2.9218750 ,0.7109375 ,3.4687500 ,0.2021484 ,0.2050781 ,0.2656250 ,0.1972656 ,,1.56795E-06
0.0000389 ,10.6250000 ,12.2500000 ,2.6875000 ,0.4843750 ,4.2812500 ,0.2050781 ,0.2353516 ,0.2382813 ,0.2177734 ,,1.6989E-06
0.0000420 ,9.7500000 ,12.2500000 ,2.4375000 ,0.2285156 ,4.8750000 ,0.2031250 ,0.2968750 ,0.3378906 ,0.1982422 ,,1.90735E-06
0.0001068 ,8.4375000 ,9.5000000 ,2.1875000 ,1.6406250 ,5.1875000 ,0.2031250 ,0.2109375 ,0.3281250 ,0.2255859 ,,5.95465E-06
0.0000324 ,7.5937500 ,9.7500000 ,1.8593750 ,0.4746094 ,5.3125000 ,0.2011719 ,0.1933594 ,0.3457031 ,0.2119141 ,,1.86955E-06
0.0000532 ,6.1875000 ,10.3750000 ,1.6406250 ,1.0234375 ,5.6562500 ,0.2041016 ,0.2363281 ,0.5390625 ,0.1894531 ,,3.2101E-06
0.0000453 ,4.9375000 ,7.8750000 ,1.1093750 ,1.2890625 ,5.2500000 ,0.2011719 ,0.2089844 ,0.5820313 ,0.2089844 ,,3.53557E-06
0.0000992 ,3.4687500 ,6.2500000 ,0.7734375 ,1.5234375 ,5.1250000 ,0.2031250 ,0.1972656 ,0.6289063 ,0.2167969 ,,1.02052E-05
0.0000292 ,2.0312500 ,4.5625000 ,0.2353516 ,1.6718750 ,4.8125000 ,0.2050781 ,0.2089844 ,0.5859375 ,0.2207031 ,,4.42939E-06
0.0000479 ,0.4785156 ,2.1093750 ,6.2500000 ,1.7265625 ,4.4062500 ,0.2021484 ,0.2089844 ,0.7187500 ,0.2207031 ,,1.85178E-05
0.0000486 ,22.0000000 ,0.7500000 ,1.3203125 ,1.8359375 ,3.9218750 ,0.2021484 ,0.2041016 ,0.6562500 ,0.2109375 ,,2.13791E-06
0.0016556 ,1.2968750 ,19.7500000 ,2.3125000 ,1.8359375 ,3.6093750 ,0.2060547 ,0.2412109 ,0.5234375 ,0.2167969 ,,7.86615E-05
0.0000296 ,3.2968750 ,2.7187500 ,3.0000000 ,1.8125000 ,3.2968750 ,0.2050781 ,0.2011719 ,0.2265625 ,0.2265625 ,,4.91452E-06
0.0000417 ,5.0000000 ,5.8750000 ,3.4531250 ,1.7265625 ,2.7656250 ,0.2031250 ,0.2060547 ,4.0625000 ,0.2255859 ,,3.83662E-06
0.0000272 ,6.2500000 ,10.5000000 ,3.6718750 ,1.5937500 ,2.2500000 ,0.2050781 ,0.2128906 ,1.5859375 ,0.2236328 ,,1.62267E-06
0.0000863 ,7.0937500 ,11.1250000 ,3.8281250 ,1.4140625 ,1.8359375 ,0.2031250 ,0.2158203 ,0.3125000 ,0.1787109 ,,4.73729E-06
0.0000479 ,7.9062500 ,11.3750000 ,3.8437500 ,1.2734375 ,5.5625000 ,0.2050781 ,0.2187500 ,0.7656250 ,0.2421875 ,,2.48543E-06
0.0000297 ,8.2500000 ,14.5000000 ,3.9062500 ,0.9609375 ,0.3710938 ,0.2041016 ,0.1845703 ,1.0937500 ,0.2099609 ,,1.30475E-06
0.0000448 ,8.3750000 ,14.6875000 ,3.9062500 ,0.6757813 ,8.5000000 ,0.2021484 ,0.2197266 ,1.1875000 ,0.1875000 ,,1.94353E-06
0.0000293 ,8.3750000 ,16.5000000 ,3.7500000 ,0.3613281 ,1.0703125 ,0.2021484 ,0.2070313 ,1.6093750 ,0.1992188 ,,1.17891E-06
0.0000439 ,8.1875000 ,14.8750000 ,3.7031250 ,0.8007813 ,2.2187500 ,0.2011719 ,0.2060547 ,2.4062500 ,0.2314453 ,,1.90218E-06
0.0000358 ,7.8125000 ,19.0000000 ,3.6250000 ,0.2265625 ,3.1250000 ,0.2050781 ,0.2275391 ,1.8203125 ,0.2089844 ,,1.33381E-06
0.0000285 ,7.0937500 ,13.1250000 ,3.4531250 ,0.3867188 ,3.7812500 ,0.2031250 ,0.2041016 ,2.0781250 ,0.2011719 ,,1.40914E-06
0.0000377 ,6.2812500 ,10.1875000 ,3.2500000 ,0.4804688 ,4.2187500 ,0.2021484 ,0.2099609 ,2.2500000 ,0.2011719 ,,2.28737E-06
0.0000286 ,5.3437500 ,10.3750000 ,3.0312500 ,0.4804688 ,4.4687500 ,0.2041016 ,0.2421875 ,2.8593750 ,0.2109375 ,,1.82013E-06
0.0000625 ,4.3750000 ,10.3750000 ,2.8281250 ,0.4492188 ,4.6250000 ,0.2031250 ,0.2148438 ,2.5625000 ,0.2050781 ,,4.23496E-06
0.0000367 ,3.2500000 ,9.2500000 ,2.4218750 ,0.3046875 ,4.5625000 ,0.2041016 ,0.2001953 ,2.4531250 ,0.2031250 ,,2.93732E-06
0.0000304 ,2.0781250 ,8.7500000 ,2.2031250 ,0.2050781 ,4.5000000 ,0.2031250 ,0.2080078 ,3.1093750 ,0.1689453 ,,2.80735E-06
0.0000672 ,0.7695313 ,4.8750000 ,1.7656250 ,0.5898438 ,4.2187500 ,0.2011719 ,0.1982422 ,2.8750000 ,0.1953125 ,,1.19114E-05
0.0000446 ,12.0000000 ,3.6250000 ,1.4531250 ,0.3222656 ,3.9062500 ,0.1992188 ,0.2060547 ,2.9062500 ,0.1943359 ,,2.85339E-06
0.0000346 ,1.9218750 ,1.5937500 ,0.8320313 ,0.5156250 ,3.7968750 ,0.2041016 ,0.1884766 ,3.0000000 ,0.1972656 ,,9.83344E-06
0.0001583 ,3.8281250 ,6.0000000 ,3.2656250 ,0.6718750 ,3.8437500 ,0.2031250 ,0.2128906 ,2.3750000 ,0.2070313 ,,1.61078E-05
0.0000179 ,5.8125000 ,3.5937500 ,0.8945313 ,0.8437500 ,3.3437500 ,0.2089844 ,0.2373047 ,1.8671875 ,0.2089844 ,,1.90101E-06
0.0000225 ,7.1875000 ,5.8437500 ,1.2500000 ,0.9687500 ,2.9843750 ,0.2050781 ,0.2109375 ,1.9531250 ,0.1875000 ,,1.72896E-06
0.0000389 ,8.3125000 ,9.1250000 ,1.7265625 ,1.0625000 ,2.5781250 ,0.2041016 ,0.2285156 ,1.6484375 ,0.2148438 ,,2.22866E-06
0.0000322 ,9.0625000 ,10.7500000 ,2.0156250 ,1.0468750 ,1.9843750 ,0.2089844 ,0.2128906 ,1.3281250 ,0.2285156 ,,1.62456E-06
0.0000304 ,9.6250000 ,13.5625000 ,2.3593750 ,0.9882813 ,1.4843750 ,0.2011719 ,0.2119141 ,1.2109375 ,0.2080078 ,,1.31098E-06
0.0000415 ,9.8125000 ,11.2500000 ,2.5156250 ,0.8671875 ,0.8046875 ,0.2031250 ,0.2314453 ,0.9804688 ,0.1943359 ,,1.96961E-06
0.0000455 ,9.6250000 ,12.1250000 ,8.1875000 ,0.8046875 ,0.4707031 ,0.2011719 ,0.2011719 ,0.5390625 ,0.2060547 ,,2.0937E-06
0.0000334 ,9.5625000 ,17.0000000 ,2.5312500 ,0.4902344 ,9.3750000 ,0.2021484 ,0.2031250 ,0.8750000 ,0.2011719 ,,1.25661E-06
0.0000312 ,9.3750000 ,14.0000000 ,2.8437500 ,0.2714844 ,1.0546875 ,0.2050781 ,0.2294922 ,0.4804688 ,0.2167969 ,,1.33616E-06
0.0000520 ,8.6875000 ,12.7500000 ,2.9218750 ,1.0937500 ,2.2968750 ,0.2031250 ,0.2167969 ,0.8554688 ,0.1953125 ,,2.4245E-06
0.0000436 ,8.0625000 ,10.1250000 ,3.1718750 ,0.4062500 ,3.2031250 ,0.2001953 ,0.2177734 ,0.2480469 ,0.2099609 ,,2.39893E-06
0.0000275 ,7.1875000 ,10.1250000 ,3.2500000 ,0.7343750 ,3.9062500 ,0.2021484 ,0.2832031 ,0.2070313 ,0.2011719 ,,1.5906E-06
0.0001707 ,5.9062500 ,9.6250000 ,3.4531250 ,0.9687500 ,4.6562500 ,0.2021484 ,0.2207031 ,0.4277344 ,0.2207031 ,,1.09912E-05
0.0001016 ,5.0625000 ,8.1875000 ,3.3437500 ,1.1406250 ,8.1250000 ,0.2021484 ,0.2031250 ,0.5156250 ,0.2050781 ,,7.66538E-06
0.0000455 ,4.0312500 ,7.3125000 ,3.2812500 ,1.1718750 ,4.6875000 ,0.2031250 ,0.2128906 ,0.3515625 ,0.1992188 ,,4.01436E-06
0.0000362 ,2.7812500 ,4.3750000 ,3.1562500 ,1.1484375 ,4.7812500 ,0.2011719 ,0.2314453 ,0.4140625 ,0.2050781 ,,5.06405E-06
0.0000505 ,1.4218750 ,1.9843750 ,2.9375000 ,1.0937500 ,4.5937500 ,0.2070313 ,0.1865234 ,0.4589844 ,0.2255859 ,,1.48388E-05
0.0000273 ,0.6562500 ,0.3300781 ,2.7343750 ,0.9687500 ,4.4062500 ,0.2031250 ,0.2373047 ,0.4726563 ,0.1943359 ,,2.76773E-05
0.0000405 ,0.2910156 ,28.3750000 ,2.0937500 ,0.7460938 ,4.1562500 ,0.2011719 ,0.1816406 ,0.5078125 ,0.2041016 ,,1.41391E-06
0.0000954 ,0.8593750 ,3.8125000 ,1.3828125 ,0.5898438 ,4.1562500 ,0.2031250 ,0.2382813 ,0.6875000 ,0.1835938 ,,2.04131E-05
0.0000575 ,0.4589844 ,7.1875000 ,0.2558594 ,0.3515625 ,3.7812500 ,0.2011719 ,0.1962891 ,2.5937500 ,0.2167969 ,,7.51442E-06
0.0000261 ,0.2890625 ,9.3125000 ,12.3125000 ,0.3164063 ,3.5312500 ,0.2041016 ,0.2402344 ,0.3437500 ,0.3046875 ,,2.71902E-06
0.0000287 ,1.8984375 ,12.0625000 ,0.6640625 ,0.3046875 ,2.9218750 ,0.2011719 ,0.2343750 ,0.6250000 ,0.2011719 ,,2.05784E-06
0.0000768 ,2.6562500 ,17.7500000 ,1.1640625 ,0.3085938 ,3.0625000 ,0.2031250 ,0.2177734 ,0.7500000 ,0.1845703 ,,3.76212E-06
0.0000415 ,4.9687500 ,17.5000000 ,1.5468750 ,0.3105469 ,2.4843750 ,0.2041016 ,0.2353516 ,0.8320313 ,0.2167969 ,,1.84633E-06
0.0016556 ,6.6875000 ,16.5000000 ,1.8515625 ,0.4550781 ,3.6562500 ,0.2070313 ,0.2197266 ,0.9687500 ,0.2294922 ,,7.13996E-05
0.0000317 ,8.3750000 ,18.5000000 ,2.0312500 ,0.2792969 ,1.7500000 ,0.2031250 ,0.1875000 ,0.7109375 ,0.2167969 ,,1.17989E-06
0.0000458 ,9.4375000 ,17.0000000 ,2.1250000 ,0.2050781 ,1.2656250 ,0.2011719 ,0.2255859 ,0.6328125 ,0.2001953 ,,1.73149E-06
0.0000348 ,10.1250000 ,18.5000000 ,2.2343750 ,0.4550781 ,0.9687500 ,0.2001953 ,0.1816406 ,0.5273438 ,0.1933594 ,,1.21604E-06
0.0000178 ,10.8750000 ,18.7500000 ,2.0937500 ,0.2167969 ,1.0000000 ,0.2031250 ,0.1943359 ,0.6015625 ,0.1962891 ,,5.99567E-07
0.0000341 ,11.0625000 ,18.5000000 ,2.0468750 ,0.2519531 ,0.5742188 ,0.2021484 ,0.2333984 ,0.5351563 ,0.2050781 ,,1.15328E-06
0.0000353 ,11.0625000 ,12.1250000 ,2.2812500 ,0.3378906 ,7.6875000 ,0.2011719 ,0.2128906 ,0.5546875 ,0.2158203 ,,1.52177E-06
0.0000358 ,10.8750000 ,13.9375000 ,1.8750000 ,0.2187500 ,1.0078125 ,0.2011719 ,0.1943359 ,0.5312500 ,0.2226563 ,,1.44132E-06
0.0000453 ,10.6250000 ,14.7500000 ,1.8593750 ,0.2031250 ,0.9375000 ,0.2050781 ,0.2675781 ,0.6250000 ,0.2265625 ,,1.7852E-06
0.0000734 ,10.1250000 ,12.1875000 ,1.7343750 ,0.2695313 ,0.8046875 ,0.2011719 ,0.2089844 ,0.6718750 ,0.2011719 ,,3.29111E-06
0.0000701 ,9.4375000 ,8.8750000 ,1.5390625 ,0.2011719 ,0.5703125 ,0.2001953 ,0.2119141 ,0.7968750 ,0.2265625 ,,3.82772E-06
0.0000275 ,8.5625000 ,7.3437500 ,1.4921875 ,0.2949219 ,0.5351563 ,0.2031250 ,0.2089844 ,0.8554688 ,0.2001953 ,,1.73123E-06
0.0000463 ,7.7500000 ,5.2812500 ,1.0859375 ,0.2128906 ,4.5312500 ,0.2050781 ,0.2207031 ,1.3281250 ,0.2021484 ,,3.54941E-06
0.0000565 ,6.7500000 ,3.3281250 ,1.0156250 ,0.2050781 ,1.3828125 ,0.2021484 ,0.2167969 ,1.3593750 ,0.1865234 ,,5.60672E-06
0.0000358 ,5.5312500 ,0.8906250 ,1.1093750 ,0.2929688 ,7.7500000 ,0.2011719 ,0.2060547 ,1.4062500 ,0.2021484 ,,5.5689E-06
0.0000463 ,4.3125000 ,25.3750000 ,0.6484375 ,0.2519531 ,3.7187500 ,0.2021484 ,0.1933594 ,1.7187500 ,0.2080078 ,,1.558E-06
0.0000997 ,3.0468750 ,2.6250000 ,0.8828125 ,0.3398438 ,4.7500000 ,0.2031250 ,0.2109375 ,1.6250000 ,0.1914063 ,,1.75707E-05
0.0001040 ,1.8906250 ,6.5625000 ,0.5742188 ,0.3808594 ,5.1562500 ,0.2011719 ,0.2460938 ,0.7734375 ,0.2031250 ,,1.22973E-05
0.0000355 ,0.5585938 ,8.1250000 ,1.3203125 ,0.3867188 ,5.3125000 ,0.2060547 ,0.1962891 ,0.9921875 ,0.1992188 ,,4.09098E-06
0.0000482 ,16.0000000 ,9.5000000 ,1.3437500 ,0.5390625 ,5.6875000 ,0.2011719 ,0.2158203 ,0.5781250 ,0.2285156 ,,1.88865E-06
0.0000470 ,1.4687500 ,11.0000000 ,1.1718750 ,0.4101563 ,6.0625000 ,0.2031250 ,0.2080078 ,4.4687500 ,0.2021484 ,,3.76689E-06
0.0000348 ,3.3281250 ,16.1250000 ,1.1015625 ,0.3593750 ,6.4375000 ,0.2021484 ,0.2402344 ,1.7968750 ,0.2050781 ,,1.78938E-06
0.0000882 ,4.8125000 ,12.1875000 ,1.1328125 ,0.2236328 ,6.8125000 ,0.2021484 ,0.2734375 ,0.5976563 ,0.3203125 ,,5.18911E-06
0.0000551 ,6.0625000 ,12.2500000 ,0.7187500 ,0.5195313 ,6.8125000 ,0.2021484 ,0.1982422 ,0.9765625 ,0.2656250 ,,3.00749E-06
0.0000591 ,6.9375000 ,12.7500000 ,0.5000000 ,0.3066406 ,6.6875000 ,0.2041016 ,0.2324219 ,1.5000000 ,0.2226563 ,,3.00332E-06
0.0001831 ,7.2500000 ,13.8750000 ,0.8984375 ,0.4628906 ,7.0937500 ,0.2031250 ,0.1796875 ,1.5312500 ,0.2109375 ,,8.66771E-06
0.0000815 ,7.8125000 ,11.6250000 ,0.3847656 ,0.5703125 ,6.3125000 ,0.2011719 ,0.2392578 ,2.0781250 ,0.2265625 ,,4.19494E-06
0.0000496 ,7.8437500 ,13.0000000 ,0.7304688 ,0.6210938 ,5.9375000 ,0.2011719 ,0.2177734 ,2.1718750 ,0.2109375 ,,2.37918E-06
0.0000300 ,7.7500000 ,9.9375000 ,0.5039063 ,0.5859375 ,5.5937500 ,0.2070313 ,0.1962891 ,2.2187500 ,0.2148438 ,,1.69842E-06
0.0000374 ,7.4375000 ,9.1250000 ,0.6796875 ,0.5078125 ,5.0312500 ,0.2031250 ,0.2187500 ,2.5312500 ,0.1933594 ,,2.26003E-06
0.0001092 ,6.8125000 ,7.4375000 ,1.1171875 ,0.3906250 ,4.7187500 ,0.2031250 ,0.2128906 ,2.0312500 ,0.2128906 ,,7.66286E-06
0.0000283 ,6.3125000 ,5.3750000 ,0.8437500 ,0.2109375 ,3.8281250 ,0.2031250 ,0.2197266 ,2.2187500 ,0.2080078 ,,2.41733E-06
0.0000486 ,5.5312500 ,3.6250000 ,0.8515625 ,0.8828125 ,3.0625000 ,0.2011719 ,0.2167969 ,2.7500000 ,0.1875000 ,,5.31193E-06
0.0000858 ,4.6250000 ,1.1484375 ,0.9257813 ,0.4570313 ,2.3437500 ,0.2011719 ,0.2050781 ,2.2031250 ,0.1953125 ,,1.48665E-05
0.0000920 ,3.4687500 ,15.6875000 ,1.4531250 ,0.8945313 ,1.9765625 ,0.2041016 ,0.2041016 ,2.2031250 ,0.2519531 ,,4.80415E-06
0.0000322 ,2.6406250 ,2.9843750 ,0.8359375 ,1.1718750 ,0.6132813 ,0.2031250 ,0.2089844 ,1.6562500 ,0.2167969 ,,5.72205E-06
0.0001497 ,1.5312500 ,5.9375000 ,1.8593750 ,1.4062500 ,11.8750000 ,0.2041016 ,0.1845703 ,1.1093750 ,0.2070313 ,,2.00471E-05
0.0001054 ,0.3417969 ,9.5625000 ,0.6875000 ,1.5703125 ,0.4121094 ,0.2031250 ,0.1972656 ,0.5351563 ,0.2138672 ,,1.06399E-05
0.0001364 ,15.8750000 ,8.8125000 ,1.3906250 ,1.6718750 ,3.5000000 ,0.2070313 ,0.2236328 ,1.7187500 ,0.2001953 ,,5.52407E-06
0.0000548 ,1.5078125 ,10.2500000 ,13.8125000 ,1.5078125 ,1.9531250 ,0.2041016 ,0.2158203 ,0.6718750 ,0.1943359 ,,4.66382E-06
0.0000615 ,3.4687500 ,12.6250000 ,1.1015625 ,1.4921875 ,2.6250000 ,0.2031250 ,0.2236328 ,1.3359375 ,0.2167969 ,,3.8221E-06
0.0017090 ,4.9687500 ,13.1250000 ,2.0468750 ,1.6406250 ,3.9375000 ,0.2011719 ,0.2128906 ,1.4765625 ,0.2158203 ,,9.44516E-05
0.0000367 ,6.1562500 ,13.1250000 ,3.2968750 ,1.5156250 ,3.7812500 ,0.2011719 ,0.2070313 ,1.7734375 ,0.1855469 ,,1.90426E-06
0.0000536 ,7.1875000 ,10.5625000 ,4.5312500 ,1.3671875 ,4.0000000 ,0.2021484 ,0.2128906 ,1.5859375 ,0.2031250 ,,3.02221E-06
0.0000615 ,7.8125000 ,12.0000000 ,5.5625000 ,1.1718750 ,4.1562500 ,0.2021484 ,0.1884766 ,1.9843750 ,0.1914063 ,,3.10471E-06
0.0000331 ,8.1250000 ,13.1250000 ,6.5000000 ,0.9179688 ,4.2500000 ,0.2021484 ,0.2207031 ,1.8750000 ,0.1953125 ,,1.55954E-06
0.0001211 ,8.0625000 ,10.3125000 ,7.4062500 ,0.6328125 ,4.4062500 ,0.2060547 ,0.1962891 ,3.2968750 ,0.2197266 ,,6.59138E-06
0.0000520 ,8.1250000 ,9.9375000 ,7.9375000 ,0.2597656 ,3.9531250 ,0.2031250 ,0.2080078 ,1.8281250 ,0.1787109 ,,2.87752E-06
0.0000448 ,7.8437500 ,7.7187500 ,8.6250000 ,2.8906250 ,3.9062500 ,0.2001953 ,0.1875000 ,1.9687500 ,0.2324219 ,,2.88017E-06
0.0000963 ,7.3125000 ,5.1875000 ,9.4375000 ,0.8867188 ,3.9687500 ,0.2011719 ,0.2285156 ,3.2812500 ,0.2041016 ,,7.70569E-06
0.0000291 ,6.8125000 ,3.0156250 ,10.0000000 ,1.7265625 ,3.4531250 ,0.2011719 ,0.1923828 ,1.7734375 ,0.1835938 ,,2.95957E-06
0.0000625 ,6.0625000 ,1.9296875 ,10.5000000 ,2.4531250 ,3.1250000 ,0.2011719 ,0.2187500 ,2.0156250 ,0.2021484 ,,7.81584E-06
0.0033722 ,5.0937500 ,0.4062500 ,10.5625000 ,2.9531250 ,3.2500000 ,0.2128906 ,0.2119141 ,4.0625000 ,0.3652344 ,,0.000613126
0.0000517 ,4.1875000 ,31.6250000 ,11.3750000 ,3.4218750 ,2.3750000 ,0.2041016 ,0.1972656 ,1.8593750 ,0.1923828 ,,1.44466E-06
0.0000677 ,3.2187500 ,2.1562500 ,11.1250000 ,3.7812500 ,1.7890625 ,0.2011719 ,0.2167969 ,1.5703125 ,0.2041016 ,,1.25974E-05
0.0000553 ,2.2031250 ,5.2187500 ,11.3125000 ,3.9531250 ,0.7890625 ,0.2021484 ,0.2197266 ,1.1953125 ,0.2080078 ,,7.45271E-06
0.0000792 ,1.0703125 ,7.0937500 ,11.0000000 ,4.0625000 ,1.1953125 ,0.2050781 ,0.2255859 ,1.0781250 ,0.2109375 ,,9.69554E-06
0.0000336 ,3.5781250 ,8.6250000 ,11.1875000 ,4.0312500 ,3.4531250 ,0.2011719 ,0.1992188 ,0.6367188 ,0.1660156 ,,2.75479E-06
0.0000925 ,2.2812500 ,11.2500000 ,9.4375000 ,3.6718750 ,1.6640625 ,0.2041016 ,0.2128906 ,7.5937500 ,0.1982422 ,,6.8365E-06
0.0000420 ,4.2187500 ,13.0000000 ,7.9375000 ,3.4218750 ,2.6093750 ,0.2011719 ,0.1992188 ,0.2431641 ,0.1708984 ,,2.43698E-06
0.0000978 ,5.8437500 ,14.7500000 ,7.0625000 ,3.0312500 ,3.5781250 ,0.2031250 ,0.2275391 ,0.6601563 ,0.3300781 ,,4.74666E-06
0.0000360 ,7.1875000 ,11.7500000 ,5.9687500 ,2.7187500 ,4.1875000 ,0.2011719 ,0.2226563 ,1.0625000 ,0.2148438 ,,1.90105E-06
