image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor,overfit,b_clip,b_bita,f_bita,f_clip,benign,h_gt,h_bita,h_clip
mcdonalds_switzerland_699,there are many ways to say `` i love you.,2,1,0.9666399,0.4579166,0.2,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1106494665145874,0,0,-9.656322,-8.271,0.95158195,0.8187356,-7.0217276,0.0168281495571136,0.0125860217958688,0.0114838788285851
mcdonalds_switzerland_543,"for the most part, you're welcome to take a selfie with your phone or even in an elevator.",4,1,0.97506434,0.4579166,0.2222222222222222,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2490288317203521,0,0,-8.700055,-9.3901,0.9646927,0.96326435,-9.684458,0.038022618740797,0.1021209508180618,0.3208429217338562
mcdonalds_switzerland_457,"the moment you eat your food, it is the's best friend.",0,1,0.3610769,0.4579166,0.0,0.0,0.0,0.0,0.2765085697174072,0,0,-8.686144,-9.158612,0.96907043,0.91163796,-9.888699,0.1233610138297081,0.0504371635615825,0.015759652480483
mcdonalds_switzerland_353,your next move is a chance to be the best.,1,1,0.97222227,0.4579166,0.0818730753077982,1.8217363958297824e-308,1.8217363958297824e-308,1.8217363958297824e-308,0.0909632667899131,0,0,-9.385168,-9.778874,0.95547295,0.8294291,-8.943797,0.0293023288249969,0.0204209256917238,0.039706528186798
mcdonalds_switzerland_810,"for your 20-year anniversary, you shouldn't forget to hit the red button.",2,1,0.97658074,0.4579166,0.0787277587901691,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,0.0214554388076066,0,0,-9.410177,-8.932634,0.96686065,0.91505176,-9.426448,0.0071801948361098,0.0155776059255003,0.0145551683381199
mcdonalds_switzerland_1988,"i love you, '' i hear your voice.",0,1,0.8134992,0.4579166,0.0,0.0,0.0,0.0,0.9036126136779784,1,0,-9.253675,-8.929412,0.9136931,0.9453869,-5.8262596,0.2647189795970917,0.6713354587554932,0.3176445662975311
mcdonalds_switzerland_650,"in 2018, a couple of my favorite musicians released their new album.",1,1,0.9769184,0.4579166,0.0333208045287372,8.89695013215885e-309,8.89695013215885e-309,8.89695013215885e-309,0.2113647758960724,0,0,-9.620118,-9.759177,0.96278954,0.953611,-8.727186,0.0353090092539787,0.0557619594037532,0.1540803164243698
mcdonalds_switzerland_1971,"we all love the burger, but we're not going to get that much more.",2,1,0.97381693,0.4579166,0.1153025352864842,1.7958965995989704e-308,1.7958965995989704e-308,1.7958965995989704e-308,0.1528046429157257,0,0,-9.43534,-1.5999742,0.89524835,0.9780245,-9.102641,0.0154868373647332,0.157396912574768,0.167127326130867
mcdonalds_switzerland_387,"the burger that's a meal for you, but it is not your life.",1,1,0.31229997,0.4579166,0.0415717689605026,1.2025033327569346e-308,1.2025033327569346e-308,1.2025033327569346e-308,0.0485438369214534,0,0,-8.762837,-8.860154,0.9764166,0.9547185,-8.9271555,0.0051668118685483,0.0112977633252739,0.0061767497099936
mcdonalds_switzerland_2065,"to do it, you need to be very clear about what your goals are.",0,1,0.9752111,0.4579166,0.0,0.0,0.0,0.0,0.2022569328546524,0,0,-7.928241,-8.026368,0.9066235,0.97738576,-6.8960357,0.0127484705299139,0.0523291192948818,0.0117987059056758
mcdonalds_switzerland_606,"how do you say this in spanish? the same way as ""d' eat it?"" or, if we are talking about your stomach and intestines: there is no need to drink more water.",4,1,0.8578463,0.4579166,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0400084070861339,0,0,-2.9595754,-8.540341,0.8954493,0.84985906,-1.0057975,0.0264780204743146,0.0441712401807308,0.0587885305285453
mcdonalds_switzerland_601,"a single-day delivery from the uk to a london train station is 10 minutes away, so it makes sense.",1,1,0.95787704,0.4579166,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1402184963226318,0,0,-8.702692,-9.054886,0.8589472,0.5256621,-8.445139,0.0893678665161132,0.1762377470731735,0.3391500413417816
mcdonalds_switzerland_615,"brrr brr, you can feel it in the air.",1,1,0.9077701,0.4579166,0.0120408914690995,2.411268555691485e-309,2.411268555691485e-309,2.411268555691485e-309,0.6121646761894226,1,0,-2.6892946,-8.463889,0.9707479,0.9782639,-8.730641,0.0724182054400444,0.4903804063796997,0.6277605295181274
mcdonalds_switzerland_645,"c's a little kid, but don #t forget that your first kiss is the most beautiful one.",1,1,0.47093824,0.4579166,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0292855910956859,0,0,-0.0008213722,-9.712754,0.71606046,0.97151977,-1.2085251,0.0429727844893932,0.0339059047400951,0.0273393001407384
mcdonalds_switzerland_1924,the second half of the day is over! but this time... and i’m going to show you how delicious it can be.,1,1,0.9694299,0.4579166,0.0378978599125082,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,0.0202732365578413,0,0,-9.389805,-8.609374,0.8638729,0.9766308,-9.363796,0.0113927358761429,0.0874792635440826,0.1303256601095199
mcdonalds_switzerland_498,imagine the world with a little extra freedom and more control over your daily life.,0,1,0.95658714,0.4579166,0.0,0.0,0.0,0.0,0.0594331361353397,0,0,-9.2641735,-5.4611297,0.97675186,0.96595377,-8.695218,0.0079769948497414,0.0911364927887916,0.2159465551376342
mcdonalds_switzerland_13,"houston, i know you love the variety of my favourite meals.",0,1,0.9617614,0.4579166,0.0,0.0,0.0,0.0,0.7930169701576233,1,0,-0.00037913286,-0.26533353,0.9220934,0.8935735,-0.4469877,0.8708801865577698,0.7303797602653503,0.242438867688179
mcdonalds_switzerland_476,a new version of the om - a app with an exclusive list of all your favorite dishes from thai restaurants in town! we are excited to announce this free beta for october and december.,8,1,0.95070744,0.4579166,0.2,0.0294117647058823,2.2250738585072617e-308,2.2250738585072617e-308,0.053056001663208,0,0,-9.027798,-8.873815,0.97019875,0.97064286,-0.00033098942,0.0360732562839984,0.5965813398361206,0.784799337387085
mcdonalds_switzerland_471,"this weekend, we are going to be the new world champion of # youtube challenges! this year's contest is open for everyone.",0,1,0.96721053,0.4579166,0.0,0.0,0.0,0.0,0.0235852785408496,0,0,-9.297588,-8.875349,0.97008353,0.6701286,-9.581114,0.0095972977578639,0.1025850921869278,0.4011318385601043
mcdonalds_switzerland_584,"yes, you are a better lover.",1,1,0.9477992,0.4579166,0.0266466243466156,3.55744243506706e-309,3.55744243506706e-309,3.55744243506706e-309,0.4585209190845489,0,0,-0.00071726344,-8.500251,0.9481175,0.8944404,-7.9976673,0.0161265842616558,0.255296915769577,0.0755368992686271
mcdonalds_switzerland_2032,"yes, i’m not a big fan of the black friday sale.",0,1,0.97909045,0.4579166,0.0,0.0,0.0,0.0,0.2351339757442474,0,0,-8.736862,-8.608928,0.93767655,0.9627512,-6.836398,0.0577680990099906,0.1686139553785324,0.1440974920988083
mcdonalds_switzerland_1986,"this year, we're giving you the chance to choose your favorite recipe from our top trending dishes.",0,1,0.9703508,0.4579166,0.0,0.0,0.0,0.0,0.0109225744381546,0,0,-9.181164,-9.084222,0.96255773,0.9756256,-0.018489627,0.034119576215744,0.0169730931520462,0.0102045936509966
mcdonalds_switzerland_27,i'm on the run.,1,1,0.9823528,0.4579166,0.0434434858626112,3.86659858861305e-309,3.86659858861305e-309,3.86659858861305e-309,0.6859637498855591,1,0,-8.194731,-3.342283,0.93256855,0.9763608,-7.42257,0.5260016918182373,0.6021549701690674,0.925322651863098
mcdonalds_switzerland_495,"an hour after the big bang... here is your new favorite meal of all time! get ready for a tasty and delicious dinner with our french fries, grilled chicken breast, cheese pizza or other yummy dishes.",1,1,0.9657868,0.4579166,0.0277777777777777,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0282820686697959,0,0,-8.69229,-8.253167,0.9136517,0.9565945,-9.167142,0.0413850881159305,0.1394983083009719,0.3544875681400299
mcdonalds_switzerland_434,here’ s the deal: we have a delicious pizza for you.,1,1,0.9779488,0.4579166,0.0692091260633521,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,0.0451426729559898,0,0,-8.625337,-9.156032,0.968216,0.9629068,-8.5212,0.0298628211021423,0.0415580049157142,0.1124930307269096
mcdonalds_switzerland_1969,"if you’ re a student, do not feel bad about asking for extra credit.",0,1,0.9786321,0.4579166,0.0,0.0,0.0,0.0,0.4027527570724487,0,0,-8.091504,-8.281482,0.95169854,0.9659135,-7.1772013,0.0912402346730232,0.4279191493988037,0.294223427772522
mcdonalds_switzerland_388,"`` i love you, turkey! '' or something like that.",1,1,0.9453157,0.4579166,0.0272531793034012,6.06403368292093e-309,6.06403368292093e-309,6.06403368292093e-309,0.0618861131370067,0,0,-8.840544,-8.439408,0.96669275,0.9517517,-7.5944695,0.0018631243146955,0.0123870456591248,0.0137531887739896
mcdonalds_switzerland_681,and there is a way to do it.,0,1,0.9626055,0.4579166,0.0,0.0,0.0,0.0,0.2883391976356506,0,0,-9.8062,-9.373289,0.96218824,0.95927197,-8.399018,0.1083444356918335,0.1641037166118621,0.2219085842370987
mcdonalds_switzerland_1037,"yes, the apple has got to get rid of their black and white screen on 2019.",0,1,0.6947536,0.4579166,0.0,0.0,0.0,0.0,0.2229760587215423,0,0,-9.126961,-8.621415,0.9586426,0.9772949,-0.0013094908,0.1151855289936065,0.2590940296649933,0.0979768708348274
mcdonalds_switzerland_533,"what you need to know is that we're the only place where your screen-to’s will be available for a week, and all customers who want it in person can get their own i7 or p10 smart phone.",2,1,0.9702083,0.4579166,0.054054054054054,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0126043455675244,0,0,-5.0637956,-7.5847206,0.4695494,0.80895543,-0.00033098942,0.0136882225051522,0.1023940369486808,0.0976154878735542
mcdonalds_switzerland_689,do you know how much fun it is to take a bite out of your burger? but there are some bad people who make them worse.,3,1,0.98458797,0.4579166,0.1153846153846154,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.253201276063919,0,0,-9.456901,-8.838341,0.96982306,0.969479,-8.332504,0.0967357605695724,0.3133061826229095,0.5706275105476379
mcdonalds_switzerland_568,"please don't be like '' that, and let us see what we can do.",3,1,0.92926323,0.4579166,0.0551561018684074,0.019799626311736,5.727232018879324e-309,5.727232018879324e-309,0.3753436207771301,0,0,-9.544269,-9.236266,0.96156406,0.9789281,-8.530496,0.0205631274729967,0.137308657169342,0.0719748735427856
mcdonalds_switzerland_859,we're going to be together! we are the best company in korea.,1,1,0.96744007,0.4579166,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0699505433440208,0,0,-8.913719,-8.566507,0.9526543,0.96915466,-8.427934,0.026987986639142,0.1030876338481903,0.3173231780529022
mcdonalds_switzerland_1952,a) 't h have you ever played with a restaurant or office in your car? b.,0,1,0.350444,0.4579166,0.0,0.0,0.0,0.0,0.2193543761968612,0,0,-0.0012880609,-9.277733,0.96971166,0.97365654,-8.447763,0.0228162240236997,0.1335198134183883,0.0931627377867698
mcdonalds_switzerland_178,this's the recipe for a perfect french toast with butter and sugar.,2,1,0.9711585,0.4579166,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0844136700034141,0,0,-8.832635,-8.12634,0.81851846,0.948119,-8.025843,0.0848591923713684,0.0216380544006824,0.2233235090970993
mcdonalds_switzerland_1907,there is no need to wait for the internet.,2,1,0.97350883,0.4579166,0.1140926931183537,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,0.0620944835245609,0,0,-7.653983,-8.539151,0.95559496,0.9749486,-8.456074,0.0038805650547146,0.0203649196773767,0.0248047113418579
mcdonalds_switzerland_618,"it's really hot in the morning, isn’t it? you can have a cold cup of tea and get ready for work! let me know what your favorite snack is.",6,1,0.9831078,0.4579166,0.2068965517241379,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0131873609498143,0,0,-8.88534,-9.27681,0.9210652,0.91840667,-9.974799,0.0631413236260414,0.1012855321168899,0.1653079688549041
mcdonalds_switzerland_1931,"as always, this is the new ""10th of july'' celebration! we have a lot to say and share with you all day long.",4,1,0.93254024,0.4579166,0.1739130434782608,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0683370307087898,0,0,-8.17119,-9.86262,0.96141493,0.54772586,-9.095723,0.0835934057831764,0.2953551411628723,0.1570279598236084
mcdonalds_switzerland_1939,"for those who have been looking for a friend to your, we hope you find one of these adorable faces on our page! and maybe even get the latest updates from kendall.",4,1,0.8911331,0.4579166,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0215454138815403,0,0,-8.509908,-9.427543,0.87414515,0.948237,-6.0619583,0.0275336150079965,0.0903377532958984,0.0501486547291278
mcdonalds_switzerland_172,"if you are not in the mood for a little something, just check out our new ""fountain of fortune! gift cards from mcdonald's now available on your mobile app.",2,1,0.89491343,0.4579166,0.0689655172413793,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0594466961920261,0,0,-0.22494666,-0.036820777,0.9141077,0.62299407,-0.0077149523,0.4050087630748749,0.2221346348524093,0.0408289991319179
mcdonalds_switzerland_683,"if you have a bad day, take 10 minutes to yourself and just do nothing.",1,1,0.9649566,0.4579166,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2039012461900711,0,0,-7.7154794,-9.491117,0.9296584,0.8750926,-9.094915,0.1043771654367446,0.0750560164451599,0.090274766087532
mcdonalds_switzerland_413,"this morning, the entire world was in a rush to get out of their hotel room before they go back home.",2,1,0.97275925,0.4579166,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1268044859170913,0,0,-7.8346443,-6.808428,0.9578536,0.88861084,-8.607401,0.0337776280939579,0.2535387873649597,0.0111719770357012
mcdonalds_switzerland_824,"yes, it's the biggest deal in food ever! and yes that means you are on your way to eat all of them.",5,1,0.82605904,0.4579166,0.0836089639026005,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.0137514034286141,0,0,-8.937577,-9.412293,0.9675907,0.969702,-9.379475,0.0160787776112556,0.1183509826660156,0.2978109717369079
mcdonalds_switzerland_571,"yes, it's not a bad idea! i just had an amazing experience with the team that you hired today.",2,1,0.9732761,0.4579166,0.0809074238519721,1.7102374408358077e-308,1.7102374408358077e-308,1.7102374408358077e-308,0.0253587458282709,0,0,-0.0014110381,-6.6882577,0.2740453,0.9575033,-8.347306,0.0052934195846319,0.0504531860351562,0.0655966624617576
mcdonalds_switzerland_506,"when you see your friend on the other side of a mountain, don't forget to say hi! '' it was just an idea from our friends at st.",0,1,0.92771095,0.4579166,0.0,0.0,0.0,0.0,0.2194895297288894,0,0,-9.24654,-9.132335,0.1705136,0.9744289,-8.295162,0.0846314653754234,0.2133464813232422,0.6856628060340881
mcdonalds_switzerland_637,"we all know that we're always looking for a fun and exciting night out, so why not go on this instagram challenge? let us show you what the perfect friday is like! share your best pics with me in our comments below.",0,1,0.9614881,0.4579166,0.0,0.0,0.0,0.0,0.0462821461260318,0,0,-9.311631,-9.035372,0.94141847,0.88940006,-9.646726,0.4466758966445923,0.2454970926046371,0.7834115624427795
mcdonalds_switzerland_725,"i love you, i don't know if it was the cat or a dog.",1,1,0.9234309,0.4579166,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.801392138004303,1,0,-9.297199,-9.332954,0.94373727,0.8897848,-0.0005494039,0.6049346923828125,0.2504341900348663,0.3068363070487976
mcdonalds_switzerland_370,"if you want to get the best deals on shoes, simply click this link and enter our special offer.",5,1,0.96202654,0.4579166,0.2131994039295859,0.0900175261036029,1.802660797265598e-308,1.802660797265598e-308,0.0397003293037414,0,0,-0.00044848397,-8.791653,0.96401745,0.963543,-8.129571,0.0453753285109996,0.1263082474470138,0.05977413803339
mcdonalds_switzerland_507,"the new edition of "" go tell it on the road"", a global fundraising campaign to support those in need around the world, is here.",1,1,0.9734257,0.4579166,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0055811004713177,0,0,-8.23907,-9.464917,0.930571,0.93337625,-8.54349,0.0017262609908357,0.0039507756009697,0.0075148656032979
mcdonalds_switzerland_1495,"it's the first time i was here in france, and we have to ask for your permission.",0,1,0.9740689,0.4579166,0.0,0.0,0.0,0.0,0.0864977613091468,0,0,-0.0005199749,-9.0546665,0.973605,0.95521444,-8.917673,0.0050636292435228,0.0591937601566314,0.0460588037967681
mcdonalds_switzerland_906,we're not going to eat a pizza for the rest of your day.,5,1,0.97081536,0.4579166,0.1782189881658366,1.0310310703092875e-308,1.0310310703092875e-308,1.0310310703092875e-308,0.2309987246990203,0,0,-7.643257,-9.534723,0.81595933,0.9749219,-8.823382,0.010946724563837,0.1096523478627204,0.251719057559967
mcdonalds_switzerland_617,"♫ here's a new guy who loves his coffee so much that he has to go on an elevator with him! ♪ ♥ ❤ ♣ ☕☑🎉 it is the best app in this world for ordering food and drinks, just by using your phone.",3,1,0.91937053,0.4579166,0.0681818181818181,0.0232558139534883,2.2250738585072617e-308,2.2250738585072617e-308,0.0080912001430988,0,0,-9.993307,-9.615837,0.6648649,0.9693495,-5.7396884,0.0209914073348045,0.0471244230866432,0.0705863982439041
mcdonalds_switzerland_1056,"yes, it’ s true! and.",0,1,0.8562607,0.4579166,0.0,0.0,0.0,0.0,0.0574291571974754,0,0,-8.466755,-1.1361465,0.9656266,0.91127706,-8.368009,0.0534306243062019,0.0633337795734405,0.0170413553714752
mcdonalds_switzerland_2002,"your question is : where do you want to buy the best curry? well, here are our top picks for your order.",3,1,0.97092324,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0415230877697467,0,0,-8.252732,-0.9349823,0.9672665,0.92457247,-8.718243,0.0123434122651815,0.0503440126776695,0.0690192803740501
mcdonalds_switzerland_1009,"the next time you're out for a bite, check this video to see if it s worth your while.",4,1,0.9771542,0.4579166,0.2105263157894736,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0672290325164794,0,0,-9.183611,-9.779623,0.93648267,0.96389437,-9.870722,0.013698648661375,0.0633623003959655,0.0807455480098724
mcdonalds_switzerland_352,we know that you're looking for a new restaurant in our city.,1,1,0.9826334,0.4579166,0.0549367191833703,1.4668590927248608e-308,1.4668590927248608e-308,1.4668590927248608e-308,0.3682833015918731,0,0,-8.478073,-8.524712,0.975373,0.94613695,-8.314952,0.0303483139723539,0.0899024605751037,0.2580638229846954
mcdonalds_switzerland_1168,"with your 10,365 million euros for the summer olympics in paris and with more than a thousand other sponsors.",0,1,0.7393568,0.4579166,0.0,0.0,0.0,0.0,0.0879885628819465,0,0,-8.584539,-8.9704485,0.6349069,0.91261584,-7.589251,0.3314017951488495,0.0621051490306854,0.1819520592689514
mcdonalds_switzerland_1877,"there are many things you can do with a coffee, so let me give some examples:... make your favorite drink in it! take out the lid of my bag and have another one.",3,1,0.93880695,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0063122292049229,0,0,-9.110318,-9.250957,0.95423853,0.97419864,-8.712115,0.0033621406182646,0.0653835386037826,0.0283305048942565
mcdonalds_switzerland_1913,""" it's the last question we want to ask you.",1,1,0.9592688,0.4579166,0.0367879441171442,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.3966731429100036,0,0,-9.097247,-9.249368,0.9387487,0.97766644,-8.433725,0.032850194722414,0.1099945306777954,0.1730329245328903
mcdonalds_switzerland_621,"if you're feeling lonely, just come on and say hi to us! we are here for your every need.",2,1,0.96422243,0.4579166,0.0998662610543617,2.110993164779763e-308,2.110993164779763e-308,2.110993164779763e-308,0.0871945917606353,0,0,-7.690833,-8.780991,0.51810914,0.9128446,-9.301897,0.0328713580965995,0.3432764410972595,0.0510286800563335
mcdonalds_switzerland_768,"in the first half of your meal, it's a hard time to get through and when you do n’t have anything else on mind.",3,1,0.53324866,0.4579166,0.125,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,0.5636351108551025,1,0,-9.747731,-8.475762,0.88471,0.8356646,-8.332331,0.5793489813804626,0.9488198161125184,0.6517709493637085
mcdonalds_switzerland_2077,"when you're craving something sweet and your mom comes home with a bag of chips, don ’t forget to ask for some milk or water first.",2,1,0.9785882,0.4579166,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1410243958234787,0,0,-0.030695247,-8.47522,0.86966497,0.9666031,-9.3637085,0.0820277482271194,0.1464331001043319,0.2359494715929031
mcdonalds_switzerland_1987,"yes, yes - it's still not a very good thing for you to be able on get this in the restaurant.",2,1,0.2050139,0.4579166,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3072548806667328,0,0,-8.912366,-4.4483304,0.9388921,0.88611025,-9.121469,0.0305321738123893,0.2208421528339386,0.073335163295269
mcdonalds_switzerland_1940,the white woman is not your mother.,1,1,0.95848477,0.4579166,0.0223025779022815,3.473741814738195e-309,3.473741814738195e-309,3.473741814738195e-309,0.3401149809360504,0,0,-6.628606,-8.33935,0.7098552,0.97621626,-0.0011111283,0.0122617147862911,0.06023920327425,0.0350152030587196
mcdonalds_switzerland_1197,it’ s a season for yoga.,0,1,0.97868884,0.4579166,0.0,0.0,0.0,0.0,0.2128933072090149,0,0,-8.889379,-9.521831,0.9549001,0.8915521,-1.5596203,0.0304486285895109,0.0585783086717128,0.0787173882126808
mcdonalds_switzerland_570,this is the moment when i decided to take my phone out of your hand and not'm like that.,5,1,0.8474802,0.4579166,0.0744104446832113,6.291611940051546e-309,6.291611940051546e-309,6.291611940051546e-309,0.2537088990211487,0,0,-9.696842,-8.805108,0.933527,0.47634307,-9.21694,0.0150321768596768,0.0468376986682415,0.2433701753616333
mcdonalds_switzerland_682,"when you go to a bar, restaurant or café and ask for the most ""l i can't do.",3,1,0.78839636,0.4579166,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5145983099937439,1,0,-9.305419,-8.8064165,0.97759503,0.9620078,-9.719328,0.7322177886962891,0.6623316407203674,0.614844024181366
mcdonalds_switzerland_727,"the "" the us can't fight it! i have a hard time with you, too.",3,1,0.53332394,0.4579166,0.0955375080765052,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,0.2169482260942459,0,0,-8.378557,-8.7151575,0.8299158,0.79234535,-8.108264,0.0257626995444297,0.15640489757061,0.1067272797226905
mcdonalds_switzerland_655,"a man with a phone call, who knows what you are thinking.",2,1,0.9194639,0.4579166,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3159925639629364,0,0,-6.5062637,-5.751342,0.9416517,0.86677116,-2.2778993,0.046230174601078,0.0187331102788448,0.0985306948423385
mcdonalds_switzerland_466,"from now on, when you need a drink of lemon juice and your favourite ice cream flavor to get through the cold day.",1,1,0.9462332,0.4579166,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0429760441184043,0,0,-9.323465,-5.6115313,0.72076577,0.9705922,-9.524933,0.0327971652150154,0.2702555954456329,0.2345622330904007
mcdonalds_switzerland_1215,"when you buy a $10,598 iphone and it starts to vibrate.",0,1,0.9600933,0.4579166,0.0,0.0,0.0,0.0,0.1616546809673309,0,0,-9.03328,-9.517064,0.95202076,0.94590074,-0.00020537652,0.0450396127998828,0.0586982555687427,0.1821534633636474
mcdonalds_switzerland_497,"today's first major hit of the week is abercia, a company with great values and even better taste.",1,1,0.96661615,0.4579166,0.0420813960220536,1.6854158559269373e-308,1.6854158559269373e-308,1.6854158559269373e-308,0.1414294689893722,0,0,-8.5260315,-8.88255,0.96948886,0.96346617,-8.923225,0.023515386506915,0.0735355615615844,0.0949271544814109
mcdonalds_switzerland_756,"we're going to have a meeting on monday, april the 15th.",1,1,0.97690237,0.4579166,0.0577033108127528,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308,0.0912779718637466,0,0,-9.183947,-9.433891,0.9507677,0.9540941,-8.907046,0.0042927097529172,0.0219403840601444,0.0222658663988113
mcdonalds_switzerland_401,"the thing is, we're not going to do it! i m just waiting for you on the other side of your journey.",3,1,0.96287763,0.4579166,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0375837199389934,0,0,-8.400202,-8.629537,0.35678408,0.8687383,-8.771178,0.0043423883616924,0.0324569977819919,0.0816425457596778
mcdonalds_switzerland_492,mila is the star of your life.,2,1,0.9763315,0.4579166,0.0789865847513041,6.15128447160133e-309,6.15128447160133e-309,6.15128447160133e-309,0.4004921615123749,0,0,-9.338009,-9.3467655,0.8296265,0.9674777,-9.257935,0.0656054466962814,0.2107757776975631,0.3573370277881622
mcdonalds_switzerland_704,"hello, everyone! we're here to help you find your perfect spot in the restaurant and make it a special moment for all of us.",3,1,0.967967,0.4579166,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0032039633952081,0,0,-8.390933,-9.578651,0.9659611,0.8034256,-9.248097,0.0024123978801071,0.0249522998929023,0.06472197920084
mcdonalds_switzerland_524,you know what the best thing about this season is? </s> it s time to get in shape! 🤗💪 💥 🥳🥤🍲🎉🙌😊🤩.,3,1,0.9414043,0.4579166,0.1362138506904966,2.1216011483662494e-308,2.1216011483662494e-308,2.1216011483662494e-308,0.0014618635177612,0,0,-9.145374,-9.253155,0.96382785,0.9615341,-8.560969,0.0023415545001626,0.0193163771182298,0.049002431333065
mcdonalds_switzerland_764,you're not the only one who can do this! and you are also ready to get your visa for turkey 🇺🇲 in a few days.,6,1,0.93926775,0.4579166,0.2305894653965575,2.137827464587689e-308,2.137827464587689e-308,2.137827464587689e-308,0.0093035586178302,0,0,-7.894354,-8.149908,0.90822756,0.7410565,-8.368871,0.008405577391386,0.0464897900819778,0.0130709568038582
mcdonalds_switzerland_330,the most popular food of the month is pizza.,2,1,0.98373854,0.4579166,0.2222222222222222,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0707838609814643,0,0,-8.80992,-6.9529524,0.961066,0.96083474,-9.075893,0.152562603354454,0.0758565291762352,0.7031967043876648
mcdonalds_switzerland_625,"fiesta de esta noche, es un día para los 30 que a mi familia me voy.",1,1,0.7854683,0.4579166,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3803777396678924,0,0,-9.714111,-9.43652,0.46947592,0.9683427,-6.2210183,0.6765502095222473,0.65183025598526,0.5620570182800293
mcdonalds_switzerland_1429,"the ice cream shop where you order your meal is now open for the first time in 10 years! get it? this one-of course, and they will be here all day long.",0,1,0.85080785,0.4579166,0.0,0.0,0.0,0.0,0.0164034869521856,0,0,-8.944201,-7.146579,0.9615297,0.9479146,-9.527086,0.017123058438301,0.138883426785469,0.0539460331201553
mcdonalds_switzerland_461,"it’ s not like a, and it wasn't my parents.",0,1,0.88558656,0.4579166,0.0,0.0,0.0,0.0,0.339665025472641,0,0,-0.29011807,-9.315657,0.9535472,0.9420544,-3.051371,0.0049606822431087,0.063004620373249,0.0066375713795423
mcdonalds_switzerland_605,you're going to love it.,1,1,0.9728969,0.4579166,0.0493193927883213,5.486964580537266e-309,5.486964580537266e-309,5.486964580537266e-309,0.2003899365663528,0,0,-9.558562,-9.686234,0.961935,0.81572425,-8.909308,0.0199170242995023,0.0570766665041446,0.005885137245059
